"月","日","時","外気温[℃]","外気絶対湿度 [kg/kgDA]","法線面直達日射量 [W/m2]","水平面天空日射量 [W/m2]","水平面夜間放射量 [W/m2]","太陽高度角[度]","太陽方位角[度]",
"1","3","10","5.9","0.0039","465.605555555556","127.722222222222","77.7944444444445","23","-25",
"1","3","11","6.4","0.0035","30.1888888888889","119.594444444444","40.6388888888889","27","-10",
"1","3","12","4.8","0.004","5.80555555555556","77.7944444444445","41.8","27","5",
"1","3","13","4.9","0.0037","0","47.6055555555556","41.8","25","20",
"1","3","14","5.2","0.0037","5.80555555555556","33.6722222222222","40.6388888888889","19","34",
"1","3","15","5.2","0.0036","0","13.9333333333333","40.6388888888889","12","46",
"1","3","16","4.4","0.0036","2.32222222222222","2.32222222222222","39.4777777777778","3","57",
"1","3","17","4","0.0035","0","0","34.8333333333333","-7","66",
"1","3","18","3.8","0.0035","0","0","33.6722222222222","-18","75",
"1","3","19","3.6","0.0035","0","0","30.1888888888889","-30","84",
"1","3","20","2.8","0.0038","0","0","26.7055555555556","-41","87",
"1","3","21","2.5","0.0039","0","0","24.3833333333333","-52","75",
"1","3","22","1.9","0.0039","0","0","22.0611111111111","-63","59",
"1","3","23","1.7","0.0039","0","0","20.9","-71","29",
"1","3","24","1.6","0.0039","0","0","17.4166666666667","-73","-16",
"1","4","1","1.6","0.0039","0","0","15.0944444444444","-66","-51",
"1","4","2","1.3","0.0037","0","0","22.0611111111111","-56","-71",
"1","4","3","0.9","0.0037","0","0","25.5444444444444","-45","-84",
"1","4","4","0.7","0.0032","0","0","32.5111111111111","-33","-87",
"1","4","5","0.1","0.0028","0","0","38.3166666666667","-22","-78",
"1","4","6","-0.3","0.0029","0","0","45.2833333333333","-11","-69",
"1","4","7","0.1","0.002","2.32222222222222","5.80555555555556","55.7333333333333","0","-60",
"1","4","8","0.7","0.0019","47.6055555555556","38.3166666666667","60.3777777777778","9","-50",
"1","4","9","0.6","0.0021","22.0611111111111","66.1833333333333","46.4444444444444","17","-38",
"1","4","10","1.1","0.002","80.1166666666666","130.044444444444","56.8944444444444","23","-25",
"1","4","11","2.7","0.0023","183.455555555556","171.844444444444","67.3444444444444","27","-10",
"1","4","12","1.4","0.0025","91.7277777777778","161.394444444444","49.9277777777778","27","5",
"1","4","13","2.7","0.0025","551.527777777778","121.916666666667","83.6","25","20",
"1","4","14","2.5","0.0025","474.894444444444","102.177777777778","88.2444444444444","19","34",
"1","4","15","2.7","0.0022","319.305555555556","69.6666666666667","87.0833333333333","12","46",
"1","4","16","0.4","0.0024","85.9222222222222","13.9333333333333","78.9555555555555","3","57",
"1","4","17","-0.2","0.0023","0","0","78.9555555555555","-7","66",
"1","4","18","-0.3","0.002","0","0","77.7944444444445","-18","75",
"1","4","19","-1.2","0.0023","0","0","70.8277777777778","-29","84",
"1","4","20","-1.1","0.0023","0","0","68.5055555555555","-41","87",
"1","4","21","-1.5","0.0025","0","0","67.3444444444444","-52","75",
"1","4","22","-1.3","0.0024","0","0","65.0222222222222","-63","59",
"1","4","23","-1.4","0.0024","0","0","62.7","-71","29",
"1","4","24","-1.5","0.0024","0","0","61.5388888888889","-73","-16",
"1","5","1","-1.9","0.0026","0","0","56.8944444444444","-66","-51",
"1","5","2","-1.7","0.0023","0","0","58.0555555555556","-56","-71",
"1","5","3","-1.5","0.0022","0","0","55.7333333333333","-45","-83",
"1","5","4","-1.9","0.002","0","0","54.5722222222222","-33","-87",
"1","5","5","-3","0.002","0","0","52.25","-22","-78",
"1","5","6","-3.5","0.002","0","0","49.9277777777778","-11","-69",
"1","5","7","-4.3","0.0021","2.32222222222222","5.80555555555556","46.4444444444444","0","-60",
"1","5","8","-4.3","0.0018","52.25","41.8","44.1222222222222","9","-50",
"1","5","9","-4.2","0.0019","138.172222222222","102.177777777778","58.0555555555556","17","-38",
"1","5","10","-3.6","0.0018","205.516666666667","149.783333333333","63.8611111111111","23","-25",
"1","5","11","-2.8","0.0014","135.85","169.522222222222","61.5388888888889","27","-10",
"1","5","12","-3.1","0.0016","105.661111111111","166.038888888889","54.5722222222222","27","5",
"1","5","13","-2.9","0.0019","496.955555555556","130.044444444444","83.6","25","20",
"1","5","14","-1.9","0.0015","501.6","99.8555555555555","90.5666666666666","20","34",
"1","5","15","-2.5","0.0016","375.038888888889","66.1833333333333","84.7611111111111","12","46",
"1","5","16","-3.5","0.0015","251.961111111111","16.2555555555556","80.1166666666666","3","57",
"1","5","17","-4","0.0014","0","0","77.7944444444445","-7","66",
"1","5","18","-4.3","0.0016","0","0","70.8277777777778","-18","75",
"1","5","19","-4.5","0.0016","0","0","67.3444444444444","-29","84",
"1","5","20","-3.7","0.0015","0","0","66.1833333333333","-41","87",
"1","5","21","-3.4","0.0016","0","0","63.8611111111111","-52","75",
"1","5","22","-3.2","0.0016","0","0","59.2166666666667","-63","59",
"1","5","23","-3.5","0.0016","0","0","55.7333333333333","-71","30",
"1","5","24","-4.4","0.0017","0","0","51.0888888888889","-72","-15",
"1","6","1","-5.4","0.0018","0","0","47.6055555555556","-66","-50",
"1","6","2","-5.7","0.0017","0","0","42.9611111111111","-56","-70",
"1","6","3","-6.1","0.0017","0","0","41.8","-45","-83",
"1","6","4","-6.1","0.0017","0","0","38.3166666666667","-33","-87",
"1","6","5","-6.3","0.0017","0","0","34.8333333333333","-22","-78",
"1","6","6","-6.1","0.0018","0","0","30.1888888888889","-11","-69",
"1","6","7","-5.7","0.0018","2.32222222222222","2.32222222222222","29.0277777777778","0","-60",
"1","6","8","-4.4","0.0019","11.6111111111111","25.5444444444444","23.2222222222222","9","-50",
"1","6","9","-4.3","0.0023","16.2555555555556","55.7333333333333","24.3833333333333","17","-39",
"1","6","10","-3.9","0.0025","16.2555555555556","85.9222222222222","23.2222222222222","23","-25",
"1","6","11","-3.6","0.0025","19.7388888888889","97.5333333333333","24.3833333333333","27","-11",
"1","6","12","-3.6","0.0026","13.9333333333333","97.5333333333333","24.3833333333333","28","5",
"1","6","13","-3.4","0.0026","8.12777777777778","77.7944444444445","13.9333333333333","25","20",
"1","6","14","-3.5","0.0026","11.6111111111111","58.0555555555556","13.9333333333333","20","34",
"1","6","15","-3.2","0.0027","19.7388888888889","41.8","15.0944444444444","12","46",
"1","6","16","-3.1","0.0027","69.6666666666667","16.2555555555556","15.0944444444444","3","57",
"1","6","17","-3.4","0.0027","0","0","13.9333333333333","-7","66",
"1","6","18","-3.3","0.0027","0","0","15.0944444444444","-18","75",
"1","6","19","-3.7","0.0027","0","0","16.2555555555556","-29","84",
"1","6","20","-3.4","0.0027","0","0","13.9333333333333","-41","87",
"1","6","21","-3.3","0.0027","0","0","15.0944444444444","-52","75",
"1","6","22","-2.9","0.0028","0","0","13.9333333333333","-63","59",
"1","6","23","-2.8","0.0029","0","0","13.9333333333333","-71","30",
"1","6","24","-2","0.003","0","0","15.0944444444444","-72","-15",
"1","7","1","1.1","0.0029","0","0","18.5777777777778","-66","-50",
"1","7","2","1.6","0.0027","0","0","23.2222222222222","-56","-70",
"1","7","3","0.7","0.0027","0","0","27.8666666666667","-45","-83",
"1","7","4","0.8","0.0027","0","0","30.1888888888889","-33","-87",
"1","7","5","0.5","0.0024","0","0","34.8333333333333","-22","-78",
"1","7","6","-0.1","0.0022","0","0","37.1555555555556","-11","-70",
"1","7","7","-1.3","0.0022","2.32222222222222","2.32222222222222","40.6388888888889","0","-60",
"1","7","8","-2.1","0.0022","69.6666666666667","44.1222222222222","41.8","9","-50",
"1","7","9","-2.4","0.0021","111.466666666667","99.8555555555555","48.7666666666667","17","-39",
"1","7","10","-3.4","0.0016","568.944444444444","111.466666666667","81.2777777777778","24","-25",
"1","7","11","-3.3","0.0016","842.966666666667","69.6666666666667","89.4055555555555","27","-11",
"1","7","12","-2.8","0.0015","729.177777777778","97.5333333333333","83.6","28","5",
"1","7","13","-3.9","0.0018","85.9222222222222","143.977777777778","42.9611111111111","25","20",
"1","7","14","-4.1","0.0018","97.5333333333333","113.788888888889","44.1222222222222","20","34",
"1","7","15","-4.2","0.0016","219.45","75.4722222222222","52.25","12","46",
"1","7","16","-5","0.0018","113.788888888889","19.7388888888889","54.5722222222222","3","57",
"1","7","17","-5.2","0.0018","0","0","56.8944444444444","-7","66",
"1","7","18","-4.8","0.0015","0","0","60.3777777777778","-18","75",
"1","7","19","-5.7","0.0016","0","0","62.7","-29","84",
"1","7","20","-5.6","0.0017","0","0","62.7","-40","87",
"1","7","21","-5","0.0016","0","0","68.5055555555555","-52","75",
"1","7","22","-4.8","0.0016","0","0","69.6666666666667","-63","59",
"1","7","23","-4.1","0.0018","0","0","71.9888888888889","-71","30",
"1","7","24","-4.2","0.0016","0","0","74.3111111111111","-72","-15",
"1","8","1","-3.7","0.0016","0","0","80.1166666666666","-66","-50",
"1","8","2","-3.8","0.0015","0","0","82.4388888888889","-56","-70",
"1","8","3","-3.8","0.0015","0","0","84.7611111111111","-45","-83",
"1","8","4","-3.7","0.0016","0","0","84.7611111111111","-33","-87",
"1","8","5","-3.7","0.0015","0","0","88.2444444444444","-22","-78",
"1","8","6","-5.1","0.0015","0","0","90.5666666666666","-11","-70",
"1","8","7","-7.2","0.0014","2.32222222222222","5.80555555555556","89.4055555555555","0","-61",
"1","8","8","-7.1","0.0015","355.3","49.9277777777778","92.8888888888889","9","-50",
"1","8","9","-4","0.0016","524.822222222222","83.6","95.2111111111111","17","-39",
"1","8","10","-2.7","0.0017","577.072222222222","111.466666666667","95.2111111111111","24","-26",
"1","8","11","-1.4","0.0019","657.188888888889","111.466666666667","98.6944444444444","27","-11",
"1","8","12","-1.2","0.002","574.75","133.527777777778","96.3722222222222","28","5",
"1","8","13","-1.5","0.002","221.772222222222","163.716666666667","67.3444444444444","25","20",
"1","8","14","-0.8","0.0021","125.4","119.594444444444","51.0888888888889","20","34",
"1","8","15","-0.7","0.0021","125.4","71.9888888888889","51.0888888888889","13","46",
"1","8","16","-1.2","0.0022","102.177777777778","19.7388888888889","46.4444444444444","4","57",
"1","8","17","-1.8","0.0026","0","0","44.1222222222222","-7","66",
"1","8","18","-2","0.0027","0","0","39.4777777777778","-17","75",
"1","8","19","-2.2","0.0028","0","0","39.4777777777778","-29","84",
"1","8","20","-2.2","0.0028","0","0","35.9944444444444","-40","87",
"1","8","21","-2.1","0.0028","0","0","33.6722222222222","-52","75",
"1","8","22","-2","0.0028","0","0","31.35","-62","59",
"1","8","23","-2.1","0.0029","0","0","29.0277777777778","-71","30",
"1","8","24","-2.2","0.0029","0","0","25.5444444444444","-72","-14",
"1","9","1","-2.1","0.003","0","0","23.2222222222222","-66","-49",
"1","9","2","-2.2","0.0029","0","0","22.0611111111111","-56","-69",
"1","9","3","-2.2","0.003","0","0","19.7388888888889","-45","-82",
"1","9","4","-2.2","0.003","0","0","17.4166666666667","-33","-87",
"1","9","5","-2","0.003","0","0","15.0944444444444","-22","-79",
"1","9","6","-2","0.003","0","0","20.9","-11","-70",
"1","9","7","-2","0.003","2.32222222222222","2.32222222222222","29.0277777777778","0","-61",
"1","9","8","-1.8","0.003","35.9944444444444","38.3166666666667","34.8333333333333","9","-51",
"1","9","9","-1.2","0.003","41.8","80.1166666666666","34.8333333333333","17","-39",
"1","9","10","-0.9","0.0031","35.9944444444444","105.661111111111","37.1555555555556","24","-26",
"1","9","11","0","0.0032","102.177777777778","163.716666666667","40.6388888888889","27","-11",
"1","9","12","1","0.0033","71.9888888888889","157.911111111111","37.1555555555556","28","5",
"1","9","13","1.5","0.0035","58.0555555555556","133.527777777778","37.1555555555556","25","20",
"1","9","14","1.2","0.0035","27.8666666666667","83.6","34.8333333333333","20","34",
"1","9","15","2.3","0.0037","30.1888888888889","52.25","34.8333333333333","13","46",
"1","9","16","1.3","0.0036","47.6055555555556","16.2555555555556","27.8666666666667","4","57",
"1","9","17","1.3","0.0037","0","0","22.0611111111111","-6","66",
"1","9","18","1.5","0.0038","0","0","15.0944444444444","-17","75",
"1","9","19","1.1","0.0038","0","0","20.9","-29","84",
"1","9","20","0.7","0.0037","0","0","27.8666666666667","-40","87",
"1","9","21","0.7","0.0037","0","0","32.5111111111111","-52","75",
"1","9","22","0.6","0.0036","0","0","38.3166666666667","-62","59",
"1","9","23","0.2","0.0035","0","0","44.1222222222222","-70","30",
"1","9","24","-0.8","0.0033","0","0","48.7666666666667","-72","-14",
"1","10","1","-0.9","0.0033","0","0","55.7333333333333","-66","-49",
"1","10","2","-1.3","0.0031","0","0","60.3777777777778","-56","-69",
"1","10","3","-1.9","0.0029","0","0","68.5055555555555","-45","-82",
"1","10","4","-1.7","0.003","0","0","71.9888888888889","-33","-88",
"1","10","5","-2","0.0029","0","0","78.9555555555555","-22","-79",
"1","10","6","-3","0.0026","0","0","85.9222222222222","-11","-70",
"1","10","7","-3.7","0.0025","11.6111111111111","8.12777777777778","90.5666666666666","0","-61",
"1","10","8","-3.6","0.0025","371.555555555556","49.9277777777778","96.3722222222222","9","-51",
"1","10","9","-1.5","0.003","496.955555555556","88.2444444444444","95.2111111111111","18","-39",
"1","10","10","1.5","0.0028","574.75","111.466666666667","101.016666666667","24","-26",
"1","10","11","2.9","0.0022","621.194444444444","121.916666666667","106.822222222222","27","-11",
"1","10","12","3.8","0.0021","643.255555555556","119.594444444444","109.144444444444","28","5",
"1","10","13","4.1","0.0019","660.672222222222","105.661111111111","112.627777777778","26","20",
"1","10","14","4.4","0.0018","487.666666666667","105.661111111111","114.95","20","34",
"1","10","15","3.9","0.0018","261.25","77.7944444444445","111.466666666667","13","46",
"1","10","16","2.8","0.0021","171.844444444444","22.0611111111111","106.822222222222","4","57",
"1","10","17","0.7","0.0023","0","0","99.8555555555555","-6","66",
"1","10","18","-0.4","0.0023","0","0","94.05","-17","75",
"1","10","19","-2","0.0023","0","0","92.8888888888889","-28","84",
"1","10","20","-2.8","0.0023","0","0","89.4055555555555","-40","87",
"1","10","21","-3.5","0.0021","0","0","85.9222222222222","-51","75",
"1","10","22","-4.1","0.0021","0","0","83.6","-62","59",
"1","10","23","-4.6","0.002","0","0","81.2777777777778","-70","30",
"1","10","24","-5.4","0.0019","0","0","80.1166666666666","-72","-13",
"1","11","1","-6.3","0.0019","0","0","76.6333333333333","-66","-48",
"1","11","2","-6.6","0.0019","0","0","71.9888888888889","-56","-69",
"1","11","3","-6.9","0.0018","0","0","70.8277777777778","-45","-82",
"1","11","4","-7.6","0.0018","0","0","68.5055555555555","-33","-88",
"1","11","5","-8.3","0.0017","0","0","68.5055555555555","-22","-79",
"1","11","6","-8","0.0017","0","0","66.1833333333333","-11","-70",
"1","11","7","-8.3","0.0017","11.6111111111111","8.12777777777778","62.7","0","-61",
"1","11","8","-7.1","0.0018","163.716666666667","52.25","61.5388888888889","9","-51",
"1","11","9","-5.3","0.0019","287.955555555556","105.661111111111","81.2777777777778","18","-39",
"1","11","10","-4","0.0019","80.1166666666666","133.527777777778","49.9277777777778","24","-26",
"1","11","11","-1.7","0.002","269.377777777778","177.65","60.3777777777778","28","-11",
"1","11","12","0.6","0.0021","113.788888888889","175.327777777778","44.1222222222222","28","5",
"1","11","13","2.1","0.0021","147.461111111111","163.716666666667","45.2833333333333","26","20",
"1","11","14","2.6","0.0021","229.9","130.044444444444","49.9277777777778","21","34",
"1","11","15","2.5","0.0023","130.044444444444","75.4722222222222","44.1222222222222","13","46",
"1","11","16","1.6","0.0023","97.5333333333333","19.7388888888889","42.9611111111111","4","57",
"1","11","17","0.3","0.0024","0","0","41.8","-6","66",
"1","11","18","-0.8","0.0024","0","0","42.9611111111111","-17","75",
"1","11","19","-1.4","0.0024","0","0","42.9611111111111","-28","84",
"1","11","20","-2.1","0.0023","0","0","41.8","-40","87",
"1","11","21","-2.4","0.0023","0","0","40.6388888888889","-51","75",
"1","11","22","-3.5","0.0023","0","0","41.8","-62","59",
"1","11","23","-3.5","0.0022","0","0","41.8","-70","30",
"1","11","24","-3.2","0.0023","0","0","42.9611111111111","-72","-13",
"1","12","1","-3","0.0023","0","0","44.1222222222222","-66","-48",
"1","12","2","-2.1","0.0025","0","0","41.8","-56","-69",
"1","12","3","-1.8","0.0027","0","0","44.1222222222222","-45","-82",
"1","12","4","-2.1","0.0026","0","0","41.8","-33","-88",
"1","12","5","-2.5","0.0026","0","0","42.9611111111111","-22","-79",
"1","12","6","-2.3","0.0026","0","0","44.1222222222222","-11","-70",
"1","12","7","-2.2","0.0026","2.32222222222222","2.32222222222222","41.8","0","-61",
"1","12","8","-2.1","0.0026","55.7333333333333","44.1222222222222","41.8","9","-51",
"1","12","9","-0.9","0.0027","99.8555555555555","99.8555555555555","45.2833333333333","18","-40",
"1","12","10","-0.4","0.0026","191.583333333333","152.105555555556","61.5388888888889","24","-26",
"1","12","11","1.9","0.0026","393.616666666667","166.038888888889","88.2444444444444","28","-11",
"1","12","12","1.8","0.0025","357.622222222222","175.327777777778","82.4388888888889","28","4",
"1","12","13","2.2","0.0021","105.661111111111","155.588888888889","56.8944444444444","26","20",
"1","12","14","2.3","0.0023","241.511111111111","130.044444444444","70.8277777777778","21","34",
"1","12","15","3.3","0.0023","405.227777777778","71.9888888888889","87.0833333333333","13","46",
"1","12","16","1.7","0.0024","83.6","22.0611111111111","84.7611111111111","4","57",
"1","12","17","1","0.0025","0","0","81.2777777777778","-6","66",
"1","12","18","0.3","0.0028","0","0","81.2777777777778","-17","75",
"1","12","19","0","0.0029","0","0","80.1166666666666","-28","84",
"1","12","20","-1","0.0028","0","0","77.7944444444445","-40","86",
"1","12","21","-1.9","0.0027","0","0","78.9555555555555","-51","75",
"1","12","22","-2.7","0.0026","0","0","78.9555555555555","-62","58",
"1","12","23","-2.9","0.0026","0","0","77.7944444444445","-70","30",
"1","12","24","-2.5","0.0026","0","0","76.6333333333333","-72","-13",
"1","13","1","-2.2","0.0026","0","0","77.7944444444445","-66","-48",
"1","13","2","-3.3","0.0024","0","0","78.9555555555555","-56","-68",
"1","13","3","-3.7","0.0023","0","0","76.6333333333333","-45","-82",
"1","13","4","-3.8","0.0023","0","0","78.9555555555555","-33","-88",
"1","13","5","-4.5","0.0021","0","0","78.9555555555555","-22","-79",
"1","13","6","-5","0.0021","0","0","76.6333333333333","-11","-71",
"1","13","7","-5.6","0.0019","11.6111111111111","8.12777777777778","76.6333333333333","0","-61",
"1","13","8","-5.1","0.0019","219.45","55.7333333333333","78.9555555555555","10","-51",
"1","13","9","-3.3","0.0021","229.9","111.466666666667","78.9555555555555","18","-40",
"1","13","10","-1.1","0.0023","485.344444444444","127.722222222222","99.8555555555555","24","-26",
"1","13","11","0.6","0.0021","571.266666666667","133.527777777778","102.177777777778","28","-11",
"1","13","12","2","0.0021","640.933333333333","121.916666666667","105.661111111111","29","4",
"1","13","13","1.9","0.002","627","113.788888888889","105.661111111111","26","20",
"1","13","14","2.2","0.002","479.538888888889","111.466666666667","106.822222222222","21","34",
"1","13","15","2","0.002","221.772222222222","80.1166666666666","105.661111111111","13","46",
"1","13","16","1","0.0021","58.0555555555556","19.7388888888889","101.016666666667","4","57",
"1","13","17","-1.2","0.0022","0","0","90.5666666666666","-6","67",
"1","13","18","-2.3","0.0021","0","0","88.2444444444444","-17","75",
"1","13","19","-2.8","0.0021","0","0","83.6","-28","84",
"1","13","20","-3.4","0.002","0","0","81.2777777777778","-40","86",
"1","13","21","-3.6","0.002","0","0","77.7944444444445","-51","75",
"1","13","22","-3.3","0.0021","0","0","73.15","-62","58",
"1","13","23","-3.2","0.0021","0","0","68.5055555555555","-70","30",
"1","13","24","-3.3","0.0021","0","0","65.0222222222222","-72","-12",
"1","14","1","-3.2","0.0021","0","0","62.7","-66","-47",
"1","14","2","-3.1","0.0022","0","0","56.8944444444444","-56","-68",
"1","14","3","-3.5","0.0022","0","0","52.25","-45","-81",
"1","14","4","-3.4","0.0023","0","0","49.9277777777778","-33","-89",
"1","14","5","-3.2","0.0023","0","0","45.2833333333333","-22","-80",
"1","14","6","-3.2","0.0024","0","0","42.9611111111111","-11","-71",
"1","14","7","-3.3","0.0025","2.32222222222222","2.32222222222222","39.4777777777778","0","-62",
"1","14","8","-2.9","0.0025","13.9333333333333","27.8666666666667","35.9944444444444","10","-51",
"1","14","9","-2.7","0.0027","35.9944444444444","77.7944444444445","33.6722222222222","18","-40",
"1","14","10","-1.7","0.0027","52.25","125.4","35.9944444444444","24","-27",
"1","14","11","-1","0.0028","61.5388888888889","152.105555555556","35.9944444444444","28","-12",
"1","14","12","0.4","0.0029","99.8555555555555","171.844444444444","37.1555555555556","29","4",
"1","14","13","1.3","0.003","121.916666666667","161.394444444444","35.9944444444444","26","20",
"1","14","14","2.6","0.0032","191.583333333333","133.527777777778","41.8","21","34",
"1","14","15","2.3","0.0031","69.6666666666667","69.6666666666667","40.6388888888889","14","46",
"1","14","16","1.2","0.0031","13.9333333333333","13.9333333333333","44.1222222222222","5","57",
"1","14","17","0.3","0.003","0","0","45.2833333333333","-6","67",
"1","14","18","0.3","0.003","0","0","45.2833333333333","-17","76",
"1","14","19","0.2","0.0028","0","0","47.6055555555556","-28","84",
"1","14","20","-0.2","0.0026","0","0","51.0888888888889","-39","86",
"1","14","21","-0.7","0.0025","0","0","51.0888888888889","-51","75",
"1","14","22","-1.5","0.0024","0","0","53.4111111111111","-61","58",
"1","14","23","-1.7","0.0024","0","0","55.7333333333333","-70","30",
"1","14","24","-1.5","0.0024","0","0","55.7333333333333","-71","-12",
"1","15","1","-1.9","0.0025","0","0","56.8944444444444","-66","-47",
"1","15","2","-2.4","0.0025","0","0","58.0555555555556","-56","-68",
"1","15","3","-2.5","0.0023","0","0","60.3777777777778","-45","-81",
"1","15","4","-2.7","0.0022","0","0","61.5388888888889","-33","-89",
"1","15","5","-3.1","0.0021","0","0","65.0222222222222","-22","-80",
"1","15","6","-3.5","0.002","0","0","66.1833333333333","-11","-71",
"1","15","7","-3.6","0.0021","11.6111111111111","8.12777777777778","68.5055555555555","0","-62",
"1","15","8","-3.2","0.0021","297.244444444444","55.7333333333333","70.8277777777778","10","-52",
"1","15","9","-1.5","0.0021","521.338888888889","88.2444444444444","81.2777777777778","18","-40",
"1","15","10","-0.8","0.0018","379.683333333333","143.977777777778","78.9555555555555","24","-27",
"1","15","11","-0.5","0.0019","565.461111111111","135.85","91.7277777777778","28","-12",
"1","15","12","0.1","0.002","379.683333333333","175.327777777778","82.4388888888889","29","4",
"1","15","13","0.3","0.0019","405.227777777778","157.911111111111","83.6","26","20",
"1","15","14","0.3","0.0019","199.711111111111","135.85","75.4722222222222","21","34",
"1","15","15","-0.3","0.0019","77.7944444444445","71.9888888888889","63.8611111111111","14","46",
"1","15","16","-1.2","0.0019","121.916666666667","25.5444444444444","60.3777777777778","5","57",
"1","15","17","-1.6","0.0019","0","0","58.0555555555556","-5","67",
"1","15","18","-1.7","0.0017","0","0","58.0555555555556","-16","76",
"1","15","19","-2.4","0.0018","0","0","54.5722222222222","-28","84",
"1","15","20","-3.7","0.0018","0","0","52.25","-39","86",
"1","15","21","-4","0.0018","0","0","47.6055555555556","-51","75",
"1","15","22","-2.2","0.0018","0","0","47.6055555555556","-61","58",
"1","15","23","-4.8","0.0018","0","0","44.1222222222222","-69","30",
"1","15","24","-6","0.0018","0","0","41.8","-71","-11",
