"月","日","時","外気温[℃]","外気絶対湿度 [kg/kgDA]","法線面直達日射量 [W/m2]","水平面天空日射量 [W/m2]","水平面夜間放射量 [W/m2]","太陽高度角[度]","太陽方位角[度]",
"1","9","14","9.6","0.0018","688.538888888889","88.2444444444444","120.755555555556","23","34",
"1","9","15","9.6","0.0016","543.4","75.4722222222222","120.755555555556","16","46",
"1","9","16","7.3","0.0018","177.65","35.9944444444444","78.9555555555555","6","56",
"1","9","17","6.1","0.0019","0","0","77.7944444444445","-4","65",
"1","9","18","3.5","0.002","0","0","76.6333333333333","-15","74",
"1","9","19","2.9","0.0021","0","0","78.9555555555555","-27","82",
"1","9","20","2.1","0.0023","0","0","78.9555555555555","-39","90",
"1","9","21","1.4","0.0024","0","0","77.7944444444445","-51","80",
"1","9","22","1.5","0.0023","0","0","81.2777777777778","-63","66",
"1","9","23","0.7","0.0022","0","0","82.4388888888889","-72","39",
"1","9","24","-1.7","0.0021","0","0","82.4388888888889","-75","-12",
"1","10","1","-1.9","0.002","0","0","84.7611111111111","-69","-52",
"1","10","2","-1.4","0.0019","0","0","87.0833333333333","-58","-72",
"1","10","3","2.3","0.0018","0","0","92.8888888888889","-46","-85",
"1","10","4","0.7","0.0019","0","0","94.05","-34","-86",
"1","10","5","1.1","0.002","0","0","96.3722222222222","-22","-78",
"1","10","6","-1","0.002","0","0","94.05","-11","-70",
"1","10","7","-2.3","0.0021","41.8","11.6111111111111","94.05","0","-62",
"1","10","8","-0.5","0.0021","365.75","58.0555555555556","96.3722222222222","11","-52",
"1","10","9","1.1","0.0023","543.4","91.7277777777778","98.6944444444444","19","-41",
"1","10","10","3.2","0.0021","505.083333333333","138.172222222222","97.5333333333333","26","-28",
"1","10","11","4.1","0.002","437.738888888889","175.327777777778","94.05","30","-13",
"1","10","12","4.7","0.0019","437.738888888889","183.455555555556","96.3722222222222","31","3",
"1","10","13","4.2","0.0018","30.1888888888889","130.044444444444","54.5722222222222","29","19",
"1","10","14","3.4","0.0016","105.661111111111","141.655555555556","70.8277777777778","24","34",
"1","10","15","3.9","0.0016","463.283333333333","83.6","106.822222222222","16","46",
"1","10","16","3.8","0.0015","257.766666666667","35.9944444444444","91.7277777777778","6","56",
"1","10","17","2.1","0.0015","0","0","91.7277777777778","-4","65",
"1","10","18","1.4","0.0014","0","0","91.7277777777778","-15","74",
"1","10","19","0.5","0.0014","0","0","92.8888888888889","-27","82",
"1","10","20","0.1","0.0014","0","0","94.05","-39","90",
"1","10","21","-0.6","0.0014","0","0","94.05","-51","80",
"1","10","22","-0.6","0.0014","0","0","96.3722222222222","-63","66",
"1","10","23","-0.7","0.0014","0","0","96.3722222222222","-72","39",
"1","10","24","-0.9","0.0014","0","0","97.5333333333333","-75","-11",
"1","11","1","-1.5","0.0014","0","0","97.5333333333333","-69","-52",
"1","11","2","-2.2","0.0014","0","0","97.5333333333333","-58","-72",
"1","11","3","-2.3","0.0014","0","0","99.8555555555555","-46","-84",
"1","11","4","-2.8","0.0015","0","0","99.8555555555555","-34","-87",
"1","11","5","-2.9","0.0016","0","0","99.8555555555555","-22","-78",
"1","11","6","-4.7","0.0017","0","0","97.5333333333333","-11","-70",
"1","11","7","-4","0.0018","63.8611111111111","13.9333333333333","101.016666666667","0","-62",
"1","11","8","-2.6","0.0019","496.955555555556","49.9277777777778","101.016666666667","11","-52",
"1","11","9","0.6","0.002","690.861111111111","69.6666666666667","104.5","19","-41",
"1","11","10","3.2","0.0019","782.588888888889","80.1166666666666","111.466666666667","26","-28",
"1","11","11","4.4","0.0019","820.905555555555","85.9222222222222","111.466666666667","30","-13",
"1","11","12","5.8","0.0018","824.388888888889","88.2444444444444","116.111111111111","31","3",
"1","11","13","6.4","0.0018","812.777777777778","83.6","116.111111111111","29","19",
"1","11","14","6.5","0.0017","751.238888888889","77.7944444444445","116.111111111111","24","34",
"1","11","15","6.2","0.0017","618.872222222222","66.1833333333333","117.272222222222","16","46",
"1","11","16","5","0.0017","377.361111111111","35.9944444444444","114.95","7","56",
"1","11","17","3.3","0.0017","0","0","111.466666666667","-4","65",
"1","11","18","2.9","0.0017","0","0","112.627777777778","-15","74",
"1","11","19","2.7","0.0017","0","0","111.466666666667","-27","82",
"1","11","20","0.1","0.0017","0","0","107.983333333333","-39","90",
"1","11","21","1.6","0.0017","0","0","109.144444444444","-51","80",
"1","11","22","-0.5","0.0017","0","0","105.661111111111","-62","65",
"1","11","23","-2","0.0017","0","0","103.338888888889","-72","39",
"1","11","24","-2","0.0018","0","0","103.338888888889","-75","-11",
"1","12","1","-3.1","0.0018","0","0","102.177777777778","-69","-51",
"1","12","2","-4.3","0.0019","0","0","98.6944444444444","-58","-72",
"1","12","3","-4.9","0.0019","0","0","98.6944444444444","-46","-84",
"1","12","4","-5.5","0.0019","0","0","96.3722222222222","-34","-87",
"1","12","5","-6","0.002","0","0","97.5333333333333","-22","-79",
"1","12","6","-6","0.0021","0","0","94.05","-11","-71",
"1","12","7","-5.8","0.0021","41.8","11.6111111111111","95.2111111111111","0","-62",
"1","12","8","-3.5","0.0021","493.472222222222","49.9277777777778","99.8555555555555","11","-52",
"1","12","9","-1.5","0.0022","682.733333333333","71.9888888888889","101.016666666667","19","-41",
"1","12","10","1.9","0.0022","762.85","85.9222222222222","105.661111111111","26","-28",
"1","12","11","3.3","0.0022","801.166666666667","91.7277777777778","109.144444444444","31","-13",
"1","12","12","5.5","0.0023","812.777777777778","91.7277777777778","111.466666666667","32","3",
"1","12","13","7.4","0.0023","788.394444444444","91.7277777777778","114.95","29","19",
"1","12","14","8.2","0.0023","740.788888888889","80.1166666666666","116.111111111111","24","33",
"1","12","15","8.3","0.0023","599.133333333333","69.6666666666667","117.272222222222","16","46",
"1","12","16","8","0.0023","385.488888888889","35.9944444444444","114.95","7","56",
"1","12","17","5.6","0.0024","0","0","109.144444444444","-4","65",
"1","12","18","5.6","0.0025","0","0","109.144444444444","-15","74",
"1","12","19","4.6","0.0025","0","0","106.822222222222","-27","82",
"1","12","20","2.6","0.0026","0","0","103.338888888889","-39","90",
"1","12","21","0.2","0.0026","0","0","99.8555555555555","-51","80",
"1","12","22","-0.3","0.0026","0","0","101.016666666667","-62","65",
"1","12","23","0.6","0.0026","0","0","102.177777777778","-72","39",
"1","12","24","-1.5","0.0026","0","0","97.5333333333333","-75","-11",
"1","13","1","-1.4","0.0026","0","0","98.6944444444444","-69","-51",
"1","13","2","-2","0.0026","0","0","95.2111111111111","-58","-71",
"1","13","3","-1.7","0.0026","0","0","96.3722222222222","-46","-84",
"1","13","4","-1.1","0.0026","0","0","96.3722222222222","-34","-87",
"1","13","5","-1.6","0.0027","0","0","97.5333333333333","-22","-79",
"1","13","6","-2.3","0.0028","0","0","94.05","-11","-71",
"1","13","7","-2.9","0.0028","22.0611111111111","11.6111111111111","94.05","1","-62",
"1","13","8","-0.1","0.0029","437.738888888889","55.7333333333333","96.3722222222222","11","-53",
"1","13","9","3.2","0.003","610.744444444444","83.6","99.8555555555555","20","-41",
"1","13","10","4.7","0.0028","696.666666666667","99.8555555555555","104.5","26","-28",
"1","13","11","6.2","0.0028","724.533333333333","111.466666666667","106.822222222222","31","-13",
"1","13","12","7","0.0026","738.466666666667","113.788888888889","110.305555555556","32","3",
"1","13","13","7.9","0.0026","599.133333333333","135.85","106.822222222222","29","19",
"1","13","14","9.1","0.0025","676.927777777778","94.05","112.627777777778","24","33",
"1","13","15","9.2","0.0024","549.205555555556","77.7944444444445","113.788888888889","16","46",
"1","13","16","8.3","0.0025","152.105555555556","38.3166666666667","75.4722222222222","7","56",
"1","13","17","6.9","0.0027","0","0","76.6333333333333","-4","66",
"1","13","18","6.8","0.0028","0","0","76.6333333333333","-15","74",
"1","13","19","6.5","0.003","0","0","77.7944444444445","-27","82",
"1","13","20","4.5","0.0031","0","0","78.9555555555555","-39","90",
"1","13","21","3.3","0.0033","0","0","78.9555555555555","-51","80",
"1","13","22","2.8","0.003","0","0","81.2777777777778","-62","65",
"1","13","23","2.9","0.0027","0","0","84.7611111111111","-72","39",
"1","13","24","3.1","0.0025","0","0","88.2444444444444","-75","-10",
"1","14","1","2.4","0.0022","0","0","90.5666666666666","-68","-50",
"1","14","2","1.7","0.002","0","0","92.8888888888889","-58","-71",
"1","14","3","1.5","0.0017","0","0","97.5333333333333","-46","-83",
"1","14","4","-1","0.0018","0","0","94.05","-34","-87",
"1","14","5","-1.5","0.0019","0","0","95.2111111111111","-22","-79",
"1","14","6","-3","0.0019","0","0","96.3722222222222","-11","-71",
"1","14","7","-2.7","0.0021","41.8","11.6111111111111","97.5333333333333","1","-62",
"1","14","8","-1.3","0.0021","474.894444444444","52.25","101.016666666667","11","-53",
"1","14","9","1.4","0.0023","682.733333333333","71.9888888888889","103.338888888889","20","-42",
"1","14","10","2.7","0.0022","762.85","85.9222222222222","105.661111111111","27","-28",
"1","14","11","3.8","0.0021","793.038888888889","94.05","109.144444444444","31","-13",
"1","14","12","5.1","0.0021","801.166666666667","97.5333333333333","109.144444444444","32","3",
"1","14","13","5.4","0.002","788.394444444444","91.7277777777778","111.466666666667","30","19",
"1","14","14","5.5","0.0019","527.144444444444","121.916666666667","103.338888888889","24","33",
"1","14","15","6.2","0.0019","604.938888888889","69.6666666666667","114.95","17","46",
"1","14","16","5.5","0.0018","421.483333333333","38.3166666666667","113.788888888889","7","56",
"1","14","17","4.3","0.0018","0","0","111.466666666667","-3","66",
"1","14","18","2.8","0.0017","0","0","109.144444444444","-15","74",
"1","14","19","1.5","0.0017","0","0","109.144444444444","-26","82",
"1","14","20","0.4","0.0016","0","0","106.822222222222","-38","90",
"1","14","21","0.9","0.0016","0","0","109.144444444444","-50","80",
"1","14","22","-0.8","0.0018","0","0","103.338888888889","-62","65",
"1","14","23","-1.4","0.0019","0","0","103.338888888889","-72","39",
"1","14","24","-1.3","0.002","0","0","101.016666666667","-75","-10",
"1","15","1","-0.8","0.0022","0","0","101.016666666667","-68","-50",
"1","15","2","-1.2","0.0023","0","0","98.6944444444444","-58","-71",
"1","15","3","-0.4","0.0025","0","0","99.8555555555555","-46","-83",
"1","15","4","0.7","0.0025","0","0","102.177777777778","-34","-87",
"1","15","5","-0.8","0.0026","0","0","98.6944444444444","-22","-79",
"1","15","6","-2","0.0026","0","0","98.6944444444444","-10","-71",
"1","15","7","-3","0.0026","63.8611111111111","13.9333333333333","96.3722222222222","1","-63",
"1","15","8","-1.3","0.0027","491.15","52.25","98.6944444444444","11","-53",
"1","15","9","2","0.0027","688.538888888889","71.9888888888889","103.338888888889","20","-42",
"1","15","10","3.5","0.0026","776.783333333333","83.6","106.822222222222","27","-29",
"1","15","11","5.3","0.0024","818.583333333333","88.2444444444444","110.305555555556","31","-13",
"1","15","12","6.3","0.0023","824.388888888889","91.7277777777778","112.627777777778","32","3",
"1","15","13","7.3","0.0022","801.166666666667","88.2444444444444","114.95","30","19",
"1","15","14","7.9","0.0021","751.238888888889","80.1166666666666","117.272222222222","24","33",
"1","15","15","7","0.0019","615.388888888889","69.6666666666667","116.111111111111","17","46",
"1","15","16","5.7","0.0019","383.166666666667","38.3166666666667","114.95","7","57",
"1","15","17","4","0.002","2.32222222222222","2.32222222222222","112.627777777778","-3","66",
"1","15","18","2.7","0.0021","0","0","109.144444444444","-15","74",
"1","15","19","1.5","0.0021","0","0","105.661111111111","-26","82",
"1","15","20","-1","0.0022","0","0","103.338888888889","-38","89",
"1","15","21","-1.3","0.0022","0","0","101.016666666667","-50","79",
"1","15","22","-0.8","0.0022","0","0","101.016666666667","-62","65",
"1","15","23","-2.2","0.0022","0","0","99.8555555555555","-71","39",
"1","15","24","-1.7","0.0021","0","0","102.177777777778","-75","-9",
"1","16","1","-3.5","0.0021","0","0","99.8555555555555","-68","-50",
"1","16","2","-3.8","0.0021","0","0","98.6944444444444","-58","-70",
"1","16","3","-3.4","0.0021","0","0","99.8555555555555","-46","-83",
"1","16","4","-4.3","0.0021","0","0","98.6944444444444","-34","-88",
"1","16","5","-4.7","0.0022","0","0","97.5333333333333","-22","-79",
"1","16","6","-4.8","0.0022","0","0","96.3722222222222","-10","-71",
