"月","日","時","外気温[℃]","外気絶対湿度 [kg/kgDA]","法線面直達日射量 [W/m2]","水平面天空日射量 [W/m2]","水平面夜間放射量 [W/m2]","太陽高度角[度]","太陽方位角[度]",
"1","5","19","4.2","0.0027","0","0","99.8555555555555","-23","77",
"1","5","20","4","0.0027","0","0","98.6944444444444","-35","85",
"1","5","21","2.9","0.0029","0","0","96.3722222222222","-47","87",
"1","5","22","2.9","0.003","0","0","96.3722222222222","-59","76",
"1","5","23","1.9","0.0031","0","0","94.05","-71","56",
"1","5","24","1.8","0.003","0","0","96.3722222222222","-78","10",
"1","6","1","1.9","0.003","0","0","96.3722222222222","-74","-46",
"1","6","2","1.7","0.0031","0","0","96.3722222222222","-63","-71",
"1","6","3","2.5","0.0032","0","0","96.3722222222222","-51","-84",
"1","6","4","2.7","0.0029","0","0","97.5333333333333","-39","-87",
"1","6","5","2.8","0.0025","0","0","101.016666666667","-26","-80",
"1","6","6","2.1","0.0025","0","0","101.016666666667","-14","-72",
"1","6","7","1.6","0.0027","2.32222222222222","2.32222222222222","98.6944444444444","-3","-64",
"1","6","8","1.4","0.0027","457.477777777778","38.3166666666667","99.8555555555555","8","-56",
"1","6","9","3.2","0.0026","676.927777777778","63.8611111111111","103.338888888889","17","-45",
"1","6","10","4.5","0.0024","796.522222222222","71.9888888888889","106.822222222222","25","-33",
"1","6","11","5.5","0.0025","638.611111111111","130.044444444444","97.5333333333333","30","-19",
"1","6","12","6.1","0.0025","748.916666666667","113.788888888889","103.338888888889","33","-3",
"1","6","13","6.1","0.0023","856.9","80.1166666666666","109.144444444444","32","14",
"1","6","14","6.3","0.0023","529.466666666667","138.172222222222","92.8888888888889","27","29",
"1","6","15","6.2","0.0022","724.533333333333","69.6666666666667","109.144444444444","20","42",
"1","6","16","5.8","0.0022","519.016666666667","49.9277777777778","110.305555555556","11","53",
"1","6","17","4.8","0.0022","63.8611111111111","13.9333333333333","105.661111111111","1","62",
"1","6","18","4","0.0025","0","0","98.6944444444444","-11","70",
"1","6","19","3.3","0.0025","0","0","92.8888888888889","-23","77",
"1","6","20","3","0.0024","0","0","88.2444444444444","-35","85",
"1","6","21","2.6","0.0025","0","0","83.6","-47","87",
"1","6","22","2.3","0.0025","0","0","78.9555555555555","-59","76",
"1","6","23","2.4","0.0025","0","0","76.6333333333333","-71","56",
"1","6","24","1.9","0.0025","0","0","71.9888888888889","-78","11",
"1","7","1","1.9","0.0025","0","0","69.6666666666667","-74","-45",
"1","7","2","1.7","0.0026","0","0","65.0222222222222","-63","-70",
"1","7","3","1.8","0.0026","0","0","62.7","-51","-83",
"1","7","4","1.7","0.0028","0","0","56.8944444444444","-39","-88",
"1","7","5","0.9","0.0027","0","0","53.4111111111111","-26","-80",
"1","7","6","0.6","0.0028","0","0","48.7666666666667","-15","-72",
"1","7","7","1","0.0028","0","0","45.2833333333333","-3","-65",
"1","7","8","1.8","0.003","44.1222222222222","33.6722222222222","44.1222222222222","8","-56",
"1","7","9","3.8","0.0031","25.5444444444444","63.8611111111111","39.4777777777778","17","-46",
"1","7","10","7.2","0.0034","257.766666666667","161.394444444444","69.6666666666667","25","-33",
"1","7","11","7.7","0.0035","38.3166666666667","149.783333333333","44.1222222222222","31","-19",
"1","7","12","7.7","0.0037","22.0611111111111","135.85","39.4777777777778","33","-3",
"1","7","13","9.4","0.0039","19.7388888888889","130.044444444444","39.4777777777778","32","14",
"1","7","14","9.2","0.004","19.7388888888889","111.466666666667","40.6388888888889","27","29",
"1","7","15","9","0.004","25.5444444444444","77.7944444444445","40.6388888888889","20","42",
"1","7","16","9","0.0041","22.0611111111111","38.3166666666667","40.6388888888889","11","53",
"1","7","17","8.9","0.0043","2.32222222222222","5.80555555555556","42.9611111111111","1","62",
"1","7","18","8.7","0.0043","0","0","44.1222222222222","-11","70",
"1","7","19","8.4","0.0043","0","0","47.6055555555556","-22","77",
"1","7","20","7.9","0.0044","0","0","51.0888888888889","-35","85",
"1","7","21","7.4","0.0044","0","0","54.5722222222222","-47","87",
"1","7","22","7.2","0.0042","0","0","55.7333333333333","-59","75",
"1","7","23","7.5","0.0042","0","0","60.3777777777778","-70","56",
"1","7","24","6.8","0.0042","0","0","62.7","-78","11",
"1","8","1","5.7","0.0041","0","0","65.0222222222222","-74","-45",
"1","8","2","5.5","0.0042","0","0","67.3444444444444","-63","-70",
"1","8","3","5.4","0.0041","0","0","69.6666666666667","-51","-83",
"1","8","4","4.2","0.0041","0","0","71.9888888888889","-39","-88",
"1","8","5","3.9","0.0041","0","0","73.15","-27","-80",
"1","8","6","3.2","0.0039","0","0","77.7944444444445","-15","-73",
"1","8","7","3.4","0.0041","2.32222222222222","2.32222222222222","78.9555555555555","-3","-65",
"1","8","8","3.2","0.0041","361.105555555556","41.8","81.2777777777778","8","-56",
"1","8","9","5","0.0043","651.383333333333","66.1833333333333","95.2111111111111","17","-46",
"1","8","10","6.6","0.0045","776.783333333333","77.7944444444445","97.5333333333333","25","-33",
"1","8","11","8.7","0.0046","824.388888888889","85.9222222222222","99.8555555555555","31","-19",
"1","8","12","10.5","0.0049","832.516666666667","91.7277777777778","101.016666666667","33","-3",
"1","8","13","11.5","0.0049","820.905555555555","91.7277777777778","99.8555555555555","32","13",
"1","8","14","12","0.0049","788.394444444444","83.6","103.338888888889","27","29",
"1","8","15","12.2","0.0049","424.966666666667","113.788888888889","87.0833333333333","20","42",
"1","8","16","11.9","0.0053","463.283333333333","55.7333333333333","94.05","11","53",
"1","8","17","11.2","0.0053","41.8","11.6111111111111","90.5666666666666","1","62",
"1","8","18","9.7","0.0052","0","0","88.2444444444444","-10","70",
"1","8","19","8.7","0.0051","0","0","82.4388888888889","-22","78",
"1","8","20","8.1","0.0051","0","0","80.1166666666666","-34","85",
"1","8","21","7.5","0.0049","0","0","76.6333333333333","-47","87",
"1","8","22","6.7","0.0049","0","0","73.15","-59","75",
"1","8","23","6","0.0048","0","0","71.9888888888889","-70","56",
"1","8","24","5.2","0.0048","0","0","68.5055555555555","-77","11",
"1","9","1","4.8","0.0046","0","0","66.1833333333333","-74","-44",
"1","9","2","4.5","0.0046","0","0","62.7","-63","-70",
"1","9","3","4.9","0.0046","0","0","61.5388888888889","-51","-83",
"1","9","4","4.7","0.0046","0","0","58.0555555555556","-39","-88",
"1","9","5","4.2","0.0045","0","0","54.5722222222222","-27","-80",
"1","9","6","4.1","0.0045","0","0","52.25","-15","-73",
"1","9","7","4.2","0.0045","2.32222222222222","2.32222222222222","49.9277777777778","-3","-65",
"1","9","8","4.7","0.0046","85.9222222222222","38.3166666666667","46.4444444444444","8","-56",
"1","9","9","5.4","0.0048","94.05","97.5333333333333","49.9277777777778","17","-46",
"1","9","10","7.3","0.005","433.094444444444","143.977777777778","78.9555555555555","25","-34",
"1","9","11","9.5","0.0053","643.255555555556","133.527777777778","87.0833333333333","31","-19",
"1","9","12","11.5","0.0057","770.977777777778","107.983333333333","91.7277777777778","33","-3",
"1","9","13","13.7","0.006","369.233333333333","199.711111111111","75.4722222222222","32","13",
"1","9","14","15.1","0.0056","726.855555555556","97.5333333333333","97.5333333333333","28","29",
"1","9","15","15.1","0.0049","565.461111111111","97.5333333333333","97.5333333333333","20","42",
"1","9","16","14.5","0.0049","279.827777777778","66.1833333333333","80.1166666666666","11","53",
"1","9","17","14.1","0.0049","63.8611111111111","13.9333333333333","80.1166666666666","1","62",
"1","9","18","13.6","0.0047","0","0","83.6","-10","70",
"1","9","19","12.4","0.0047","0","0","82.4388888888889","-22","78",
"1","9","20","11.8","0.0043","0","0","84.7611111111111","-34","85",
"1","9","21","11.2","0.0042","0","0","84.7611111111111","-47","86",
"1","9","22","10.9","0.0042","0","0","85.9222222222222","-59","75",
"1","9","23","10.9","0.0034","0","0","91.7277777777778","-70","56",
"1","9","24","9.6","0.0033","0","0","90.5666666666666","-77","12",
"1","10","1","8.4","0.0026","0","0","92.8888888888889","-74","-43",
"1","10","2","7.1","0.0025","0","0","94.05","-63","-69",
"1","10","3","6.3","0.0022","0","0","96.3722222222222","-51","-83",
"1","10","4","5.6","0.0021","0","0","95.2111111111111","-39","-88",
"1","10","5","5.1","0.0022","0","0","95.2111111111111","-27","-80",
"1","10","6","4.9","0.0023","0","0","94.05","-15","-73",
"1","10","7","4","0.0027","2.32222222222222","2.32222222222222","92.8888888888889","-3","-65",
"1","10","8","3.9","0.0027","407.55","38.3166666666667","92.8888888888889","8","-56",
"1","10","9","4.9","0.0025","662.994444444444","66.1833333333333","105.661111111111","17","-46",
"1","10","10","6.4","0.0025","776.783333333333","77.7944444444445","107.983333333333","25","-34",
"1","10","11","6.9","0.0022","832.516666666667","83.6","110.305555555556","31","-19",
"1","10","12","8","0.002","734.983333333333","119.594444444444","110.305555555556","33","-3",
"1","10","13","7.8","0.002","729.177777777778","116.111111111111","109.144444444444","32","13",
"1","10","14","7.5","0.0021","615.388888888889","125.4","102.177777777778","28","29",
"1","10","15","7.1","0.0021","513.211111111111","102.177777777778","102.177777777778","21","42",
"1","10","16","6.6","0.0022","371.555555555556","63.8611111111111","99.8555555555555","12","53",
"1","10","17","5.9","0.0022","130.044444444444","16.2555555555556","99.8555555555555","1","62",
"1","10","18","5.2","0.0019","0","0","102.177777777778","-10","70",
"1","10","19","4.7","0.0019","0","0","98.6944444444444","-22","78",
"1","10","20","4.3","0.002","0","0","97.5333333333333","-34","85",
"1","10","21","3.6","0.0021","0","0","96.3722222222222","-47","86",
"1","10","22","3","0.0023","0","0","94.05","-59","75",
"1","10","23","2.8","0.0023","0","0","95.2111111111111","-70","56",
"1","10","24","2.2","0.0023","0","0","92.8888888888889","-77","12",
"1","11","1","1.3","0.0023","0","0","91.7277777777778","-73","-43",
"1","11","2","1.2","0.0023","0","0","94.05","-63","-69",
"1","11","3","1.1","0.0024","0","0","90.5666666666666","-51","-82",
"1","11","4","0.7","0.0024","0","0","91.7277777777778","-39","-88",
"1","11","5","0.2","0.0025","0","0","89.4055555555555","-27","-81",
"1","11","6","0.4","0.0026","0","0","89.4055555555555","-15","-73",
"1","11","7","0.3","0.0027","2.32222222222222","2.32222222222222","89.4055555555555","-3","-65",
"1","11","8","1.1","0.0027","405.227777777778","38.3166666666667","90.5666666666666","8","-56",
"1","11","9","3.2","0.0027","624.677777777778","71.9888888888889","97.5333333333333","17","-46",
"1","11","10","5.2","0.0028","746.594444444444","85.9222222222222","98.6944444444444","25","-34",
"1","11","11","5","0.0027","311.177777777778","197.388888888889","75.4722222222222","31","-19",
"1","11","12","6.6","0.0027","682.733333333333","135.85","97.5333333333333","33","-3",
"1","11","13","6","0.0024","297.244444444444","211.322222222222","77.7944444444445","32","13",
"1","11","14","6","0.0023","94.05","166.038888888889","58.0555555555556","28","29",
"1","11","15","6.5","0.0023","405.227777777778","119.594444444444","88.2444444444444","21","42",
"1","11","16","6.4","0.0022","143.977777777778","66.1833333333333","68.5055555555555","12","53",
"1","11","17","5.6","0.0024","41.8","11.6111111111111","70.8277777777778","1","62",
"1","11","18","4.9","0.0023","0","0","71.9888888888889","-10","70",
"1","11","19","4.4","0.0024","0","0","73.15","-22","78",
"1","11","20","4.3","0.0023","0","0","77.7944444444445","-34","85",
"1","11","21","4.2","0.0023","0","0","80.1166666666666","-46","86",
"1","11","22","4.1","0.0023","0","0","82.4388888888889","-59","75",
"1","11","23","3.9","0.0023","0","0","84.7611111111111","-70","56",
"1","11","24","3.9","0.0023","0","0","87.0833333333333","-77","12",
"1","12","1","3.9","0.0023","0","0","87.0833333333333","-73","-42",
"1","12","2","3.6","0.0024","0","0","88.2444444444444","-63","-69",
"1","12","3","3.4","0.0023","0","0","92.8888888888889","-51","-82",
"1","12","4","3.1","0.0023","0","0","94.05","-39","-89",
"1","12","5","2.3","0.0025","0","0","92.8888888888889","-27","-81",
"1","12","6","1.4","0.0025","0","0","94.05","-15","-73",
"1","12","7","0.9","0.0025","2.32222222222222","2.32222222222222","97.5333333333333","-3","-65",
"1","12","8","1.1","0.0026","447.027777777778","38.3166666666667","98.6944444444444","8","-57",
"1","12","9","3","0.0028","668.8","66.1833333333333","99.8555555555555","17","-46",
"1","12","10","4.9","0.003","790.716666666667","75.4722222222222","99.8555555555555","25","-34",
"1","12","11","6.7","0.0029","838.322222222222","83.6","103.338888888889","31","-20",
"1","12","12","8.1","0.0027","848.772222222222","88.2444444444444","107.983333333333","33","-3",
"1","12","13","7.9","0.0028","734.983333333333","116.111111111111","101.016666666667","32","13",
"1","12","14","7.5","0.0026","211.322222222222","183.455555555556","70.8277777777778","28","28",
"1","12","15","7.3","0.0025","479.538888888889","111.466666666667","92.8888888888889","21","42",
"1","12","16","6.8","0.0024","455.155555555556","61.5388888888889","104.5","12","53",
"1","12","17","5.7","0.0027","185.777777777778","16.2555555555556","98.6944444444444","1","62",
"1","12","18","4.8","0.0028","0","0","96.3722222222222","-10","70",
"1","12","19","3.7","0.0032","0","0","91.7277777777778","-22","78",
"1","12","20","3.3","0.0031","0","0","89.4055555555555","-34","85",
"1","12","21","3.4","0.003","0","0","90.5666666666666","-46","86",
"1","12","22","3.7","0.0029","0","0","91.7277777777778","-58","75",
"1","12","23","2.8","0.0031","0","0","87.0833333333333","-70","56",
"1","12","24","2.3","0.0031","0","0","87.0833333333333","-77","13",
"1","13","1","2","0.0031","0","0","85.9222222222222","-73","-42",
"1","13","2","1.9","0.0032","0","0","82.4388888888889","-63","-68",
"1","13","3","1.3","0.0033","0","0","82.4388888888889","-51","-82",
"1","13","4","0.9","0.0032","0","0","81.2777777777778","-39","-89",
"1","13","5","0.6","0.0032","0","0","80.1166666666666","-27","-81",
"1","13","6","0.3","0.0032","0","0","77.7944444444445","-15","-74",
"1","13","7","0.1","0.0031","2.32222222222222","2.32222222222222","80.1166666666666","-3","-66",
"1","13","8","0.3","0.0031","363.427777777778","41.8","77.7944444444445","8","-57",
"1","13","9","2.5","0.0033","674.605555555556","66.1833333333333","96.3722222222222","17","-47",
"1","13","10","5.3","0.0034","806.972222222222","71.9888888888889","102.177777777778","26","-34",
"1","13","11","6.5","0.0034","851.094444444444","80.1166666666666","102.177777777778","31","-20",
"1","13","12","7.4","0.0029","748.916666666667","116.111111111111","101.016666666667","34","-3",
"1","13","13","7.6","0.0025","856.9","83.6","110.305555555556","33","13",
"1","13","14","6.8","0.0025","529.466666666667","143.977777777778","95.2111111111111","28","28",
"1","13","15","5.4","0.0026","738.466666666667","71.9888888888889","105.661111111111","21","42",
"1","13","16","5.3","0.0026","546.883333333333","55.7333333333333","107.983333333333","12","53",
"1","13","17","4.2","0.0026","185.777777777778","16.2555555555556","104.5","2","62",
"1","13","18","3.6","0.0025","0","0","104.5","-10","70",
"1","13","19","2.8","0.0025","0","0","103.338888888889","-22","78",
"1","13","20","2.1","0.0027","0","0","101.016666666667","-34","86",
"1","13","21","1.7","0.0026","0","0","98.6944444444444","-46","86",
"1","13","22","1.1","0.0026","0","0","98.6944444444444","-58","75",
"1","13","23","0.8","0.0027","0","0","97.5333333333333","-69","55",
"1","13","24","0.8","0.0025","0","0","99.8555555555555","-77","13",
"1","14","1","0.4","0.0025","0","0","98.6944444444444","-73","-41",
"1","14","2","0.6","0.0026","0","0","96.3722222222222","-63","-68",
"1","14","3","0.1","0.0026","0","0","96.3722222222222","-51","-81",
"1","14","4","0.8","0.0025","0","0","97.5333333333333","-39","-89",
"1","14","5","1","0.0025","0","0","98.6944444444444","-27","-81",
"1","14","6","0.6","0.0025","0","0","96.3722222222222","-15","-74",
"1","14","7","0.2","0.0024","2.32222222222222","2.32222222222222","97.5333333333333","-3","-66",
"1","14","8","0.3","0.0024","460.961111111111","38.3166666666667","97.5333333333333","8","-57",
"1","14","9","2","0.0025","671.122222222222","66.1833333333333","97.5333333333333","18","-47",
"1","14","10","3.7","0.0027","679.25","99.8555555555555","94.05","26","-34",
"1","14","11","4.4","0.0028","607.261111111111","143.977777777778","89.4055555555555","31","-20",
"1","14","12","4.8","0.003","347.172222222222","213.644444444444","74.3111111111111","34","-4",
"1","14","13","4.5","0.0031","343.688888888889","207.838888888889","75.4722222222222","33","13",
"1","14","14","5.2","0.0024","271.7","183.455555555556","74.3111111111111","28","28",
"1","14","15","4.9","0.0023","627","88.2444444444444","99.8555555555555","21","42",
"1","14","16","4.6","0.0024","543.4","55.7333333333333","104.5","12","53",
"1","14","17","3.4","0.0026","291.438888888889","16.2555555555556","98.6944444444444","2","62",
"1","14","18","2.9","0.0025","0","0","96.3722222222222","-10","70",
"1","14","19","2.1","0.0025","0","0","95.2111111111111","-21","78",
"1","14","20","1.4","0.0025","0","0","91.7277777777778","-34","86",
"1","14","21","1","0.0025","0","0","89.4055555555555","-46","86",
"1","14","22","0.3","0.0026","0","0","87.0833333333333","-58","74",
"1","14","23","0.1","0.0026","0","0","85.9222222222222","-69","55",
"1","14","24","-0.3","0.0027","0","0","83.6","-77","13",
"1","15","1","-0.3","0.0027","0","0","83.6","-73","-41",
"1","15","2","-0.6","0.0027","0","0","80.1166666666666","-63","-67",
"1","15","3","-0.6","0.0027","0","0","80.1166666666666","-51","-81",
"1","15","4","-0.4","0.0027","0","0","77.7944444444445","-39","-89",
"1","15","5","-0.2","0.0027","0","0","78.9555555555555","-27","-81",
"1","15","6","-0.4","0.0026","0","0","77.7944444444445","-15","-74",
"1","15","7","-0.8","0.0026","2.32222222222222","2.32222222222222","75.4722222222222","-3","-66",
"1","15","8","-0.2","0.0025","197.388888888889","44.1222222222222","75.4722222222222","8","-57",
"1","15","9","2.3","0.0026","610.744444444444","75.4722222222222","96.3722222222222","18","-47",
"1","15","10","4.5","0.0029","424.966666666667","147.461111111111","81.2777777777778","26","-35",
"1","15","11","5.2","0.0029","443.544444444444","183.455555555556","82.4388888888889","31","-20",
"1","15","12","6.8","0.0029","451.672222222222","197.388888888889","84.7611111111111","34","-4",
"1","15","13","6.6","0.0027","85.9222222222222","197.388888888889","55.7333333333333","33","13",
"1","15","14","6.3","0.0028","529.466666666667","147.461111111111","90.5666666666666","29","28",
"1","15","15","6.3","0.0031","421.483333333333","121.916666666667","84.7611111111111","21","42",
"1","15","16","6.2","0.003","61.5388888888889","61.5388888888889","51.0888888888889","12","53",
"1","15","17","5.5","0.0032","41.8","11.6111111111111","49.9277777777778","2","62",
"1","15","18","4.5","0.0033","0","0","51.0888888888889","-9","70",
"1","15","19","3.9","0.0033","0","0","53.4111111111111","-21","78",
"1","15","20","3.8","0.0033","0","0","53.4111111111111","-33","86",
"1","15","21","3.5","0.0034","0","0","54.5722222222222","-46","86",
"1","15","22","3.4","0.0034","0","0","56.8944444444444","-58","74",
"1","15","23","3","0.0034","0","0","58.0555555555556","-69","55",
"1","15","24","2.7","0.0034","0","0","59.2166666666667","-76","13",
"1","16","1","2.3","0.0034","0","0","60.3777777777778","-73","-40",
"1","16","2","2","0.0034","0","0","61.5388888888889","-63","-67",
