"月","日","時","外気温[℃]","外気絶対湿度 [kg/kgDA]","法線面直達日射量 [W/m2]","水平面天空日射量 [W/m2]","水平面夜間放射量 [W/m2]","太陽高度角[度]","太陽方位角[度]",
"1","3","10","-8.5","0.0019","369.233333333333","119.594444444444","69.6666666666667","20","-22",
"1","3","11","-7.2","0.0022","768.655555555556","71.9888888888889","87.0833333333333","23","-7",
"1","3","12","-4.4","0.0024","770.977777777778","71.9888888888889","87.0833333333333","23","8",
"1","3","13","-4","0.0025","712.922222222222","71.9888888888889","89.4055555555555","20","22",
"1","3","14","-2.8","0.0025","293.761111111111","88.2444444444444","67.3444444444444","15","36",
"1","3","15","-3.2","0.0025","61.5388888888889","35.9944444444444","45.2833333333333","8","48",
"1","3","16","-3.7","0.0024","2.32222222222222","2.32222222222222","46.4444444444444","-1","59",
"1","3","17","-3.8","0.0024","0","0","45.2833333333333","-11","69",
"1","3","18","-4.3","0.0023","0","0","44.1222222222222","-21","78",
"1","3","19","-5.7","0.0022","0","0","42.9611111111111","-32","88",
"1","3","20","-7.1","0.0022","0","0","42.9611111111111","-43","81",
"1","3","21","-7.5","0.0021","0","0","40.6388888888889","-53","68",
"1","3","22","-7.6","0.0021","0","0","40.6388888888889","-62","48",
"1","3","23","-8.2","0.002","0","0","40.6388888888889","-68","18",
"1","3","24","-7.8","0.0021","0","0","39.4777777777778","-68","-20",
"1","4","1","-8","0.002","0","0","38.3166666666667","-62","-49",
"1","4","2","-8.4","0.002","0","0","39.4777777777778","-53","-68",
"1","4","3","-8.4","0.002","0","0","39.4777777777778","-42","-82",
"1","4","4","-9.4","0.0018","0","0","38.3166666666667","-31","-87",
"1","4","5","-11.1","0.0016","0","0","37.1555555555556","-21","-78",
"1","4","6","-10.8","0.0016","0","0","38.3166666666667","-10","-68",
"1","4","7","-10","0.0017","2.32222222222222","2.32222222222222","35.9944444444444","-1","-58",
"1","4","8","-11.2","0.0016","27.8666666666667","30.1888888888889","37.1555555555556","8","-47",
"1","4","9","-10.8","0.0016","27.8666666666667","58.0555555555556","35.9944444444444","15","-35",
"1","4","10","-8.2","0.002","30.1888888888889","83.6","38.3166666666667","20","-22",
"1","4","11","-5.1","0.0021","25.5444444444444","94.05","37.1555555555556","23","-7",
"1","4","12","-7.4","0.0021","27.8666666666667","94.05","35.9944444444444","23","8",
"1","4","13","-5.9","0.0022","141.655555555556","121.916666666667","55.7333333333333","20","22",
"1","4","14","-3.8","0.0022","463.283333333333","77.7944444444445","78.9555555555555","15","36",
"1","4","15","-3.7","0.0022","30.1888888888889","27.8666666666667","38.3166666666667","8","48",
"1","4","16","-4.6","0.0022","2.32222222222222","2.32222222222222","37.1555555555556","-1","59",
"1","4","17","-7.3","0.0021","0","0","35.9944444444444","-11","69",
"1","4","18","-9.9","0.0017","0","0","33.6722222222222","-21","78",
"1","4","19","-10.5","0.0017","0","0","33.6722222222222","-32","88",
"1","4","20","-11.8","0.0015","0","0","31.35","-43","81",
"1","4","21","-11.9","0.0015","0","0","31.35","-53","68",
"1","4","22","-13","0.0013","0","0","32.5111111111111","-62","48",
"1","4","23","-13.7","0.0013","0","0","29.0277777777778","-68","18",
"1","4","24","-14.5","0.0012","0","0","29.0277777777778","-68","-20",
"1","5","1","-14.4","0.0012","0","0","26.7055555555556","-62","-49",
"1","5","2","-13.9","0.0013","0","0","26.7055555555556","-53","-68",
"1","5","3","-15.4","0.0011","0","0","25.5444444444444","-42","-82",
"1","5","4","-15.7","0.0011","0","0","26.7055555555556","-31","-88",
"1","5","5","-16.1","0.001","0","0","25.5444444444444","-21","-78",
"1","5","6","-16.5","0.001","0","0","24.3833333333333","-10","-68",
"1","5","7","-15.9","0.0011","2.32222222222222","2.32222222222222","24.3833333333333","-1","-58",
"1","5","8","-13.9","0.0013","19.7388888888889","27.8666666666667","23.2222222222222","8","-48",
"1","5","9","-11.3","0.0016","16.2555555555556","52.25","22.0611111111111","15","-35",
"1","5","10","-12.1","0.0015","11.6111111111111","66.1833333333333","22.0611111111111","20","-22",
"1","5","11","-8.7","0.0019","8.12777777777778","66.1833333333333","13.9333333333333","23","-7",
"1","5","12","-6.6","0.0023","13.9333333333333","75.4722222222222","13.9333333333333","23","8",
"1","5","13","-4.1","0.0023","19.7388888888889","71.9888888888889","25.5444444444444","20","22",
"1","5","14","-4.5","0.0023","11.6111111111111","47.6055555555556","23.2222222222222","15","36",
"1","5","15","-4.9","0.0022","13.9333333333333","22.0611111111111","16.2555555555556","8","48",
"1","5","16","-5.4","0.0022","2.32222222222222","2.32222222222222","16.2555555555556","-1","59",
"1","5","17","-5.8","0.0022","0","0","17.4166666666667","-10","69",
"1","5","18","-6.6","0.0022","0","0","19.7388888888889","-21","78",
"1","5","19","-7.1","0.0022","0","0","20.9","-32","88",
"1","5","20","-6.9","0.002","0","0","20.9","-42","81",
"1","5","21","-8.8","0.0019","0","0","22.0611111111111","-53","68",
"1","5","22","-9.9","0.0017","0","0","25.5444444444444","-62","48",
"1","5","23","-11.6","0.0015","0","0","24.3833333333333","-68","18",
"1","5","24","-13.2","0.0013","0","0","25.5444444444444","-68","-19",
"1","6","1","-13.4","0.0013","0","0","27.8666666666667","-62","-49",
"1","6","2","-11.3","0.0015","0","0","27.8666666666667","-53","-68",
"1","6","3","-11.5","0.0015","0","0","30.1888888888889","-42","-81",
"1","6","4","-13.7","0.0013","0","0","32.5111111111111","-31","-88",
"1","6","5","-11.1","0.0016","0","0","33.6722222222222","-21","-78",
"1","6","6","-12.1","0.0014","0","0","35.9944444444444","-10","-68",
"1","6","7","-11.3","0.0015","2.32222222222222","2.32222222222222","35.9944444444444","-1","-59",
"1","6","8","-11.6","0.0015","33.6722222222222","30.1888888888889","37.1555555555556","8","-48",
"1","6","9","-9.6","0.0017","30.1888888888889","61.5388888888889","37.1555555555556","15","-36",
"1","6","10","-7.7","0.0017","27.8666666666667","85.9222222222222","39.4777777777778","20","-22",
"1","6","11","-6.1","0.0017","30.1888888888889","99.8555555555555","38.3166666666667","23","-7",
"1","6","12","-4.5","0.0018","116.111111111111","141.655555555556","53.4111111111111","23","8",
"1","6","13","-4","0.0018","682.733333333333","77.7944444444445","87.0833333333333","20","22",
"1","6","14","-4.2","0.0017","113.788888888889","85.9222222222222","55.7333333333333","15","36",
"1","6","15","-5.4","0.0017","30.1888888888889","30.1888888888889","38.3166666666667","8","48",
"1","6","16","-7","0.0017","2.32222222222222","2.32222222222222","40.6388888888889","-1","59",
"1","6","17","-9.6","0.0017","0","0","37.1555555555556","-10","69",
"1","6","18","-10.6","0.0016","0","0","35.9944444444444","-21","78",
"1","6","19","-12.3","0.0014","0","0","37.1555555555556","-31","88",
"1","6","20","-13.4","0.0013","0","0","35.9944444444444","-42","81",
"1","6","21","-14.2","0.0012","0","0","35.9944444444444","-53","68",
"1","6","22","-14.5","0.0012","0","0","34.8333333333333","-62","48",
"1","6","23","-15.6","0.0011","0","0","35.9944444444444","-68","18",
"1","6","24","-16.2","0.001","0","0","35.9944444444444","-68","-19",
"1","7","1","-17.5","0.0009","0","0","33.6722222222222","-62","-48",
"1","7","2","-17.4","0.0009","0","0","34.8333333333333","-53","-68",
"1","7","3","-18","0.0009","0","0","34.8333333333333","-42","-81",
"1","7","4","-20","0.0007","0","0","32.5111111111111","-31","-88",
"1","7","5","-20.3","0.0007","0","0","34.8333333333333","-21","-78",
"1","7","6","-20.5","0.0007","0","0","33.6722222222222","-10","-69",
"1","7","7","-20.7","0.0007","2.32222222222222","2.32222222222222","33.6722222222222","-1","-59",
"1","7","8","-20.5","0.0007","27.8666666666667","30.1888888888889","33.6722222222222","8","-48",
"1","7","9","-18","0.0009","283.311111111111","91.7277777777778","60.3777777777778","15","-36",
"1","7","10","-15.9","0.0011","25.5444444444444","80.1166666666666","34.8333333333333","21","-22",
"1","7","11","-14.9","0.0011","25.5444444444444","91.7277777777778","33.6722222222222","23","-8",
"1","7","12","-12.3","0.0014","25.5444444444444","94.05","34.8333333333333","23","8",
"1","7","13","-10.1","0.0017","22.0611111111111","80.1166666666666","35.9944444444444","21","22",
"1","7","14","-9.4","0.0018","22.0611111111111","58.0555555555556","35.9944444444444","15","36",
"1","7","15","-8.7","0.0019","27.8666666666667","30.1888888888889","35.9944444444444","8","48",
"1","7","16","-8.7","0.0019","2.32222222222222","2.32222222222222","35.9944444444444","-1","59",
"1","7","17","-10.1","0.0017","0","0","38.3166666666667","-10","69",
"1","7","18","-10.9","0.0016","0","0","38.3166666666667","-21","78",
"1","7","19","-12.4","0.0014","0","0","39.4777777777778","-31","88",
"1","7","20","-12.1","0.0015","0","0","38.3166666666667","-42","81",
"1","7","21","-12.6","0.0014","0","0","41.8","-52","68",
"1","7","22","-13.4","0.0013","0","0","41.8","-62","48",
"1","7","23","-12.7","0.0014","0","0","41.8","-68","19",
"1","7","24","-14.5","0.0012","0","0","42.9611111111111","-68","-19",
"1","8","1","-12.4","0.0014","0","0","45.2833333333333","-62","-48",
"1","8","2","-11.9","0.0015","0","0","45.2833333333333","-53","-67",
"1","8","3","-9.6","0.0018","0","0","48.7666666666667","-42","-81",
"1","8","4","-11.9","0.0015","0","0","47.6055555555556","-31","-88",
"1","8","5","-11.4","0.0015","0","0","49.9277777777778","-21","-78",
"1","8","6","-9.4","0.0018","0","0","49.9277777777778","-10","-69",
"1","8","7","-8.7","0.0019","2.32222222222222","2.32222222222222","52.25","-1","-59",
"1","8","8","-9.4","0.0018","149.783333333333","44.1222222222222","52.25","8","-48",
"1","8","9","-6.1","0.0023","88.2444444444444","83.6","49.9277777777778","15","-36",
"1","8","10","-5.9","0.0024","25.5444444444444","83.6","37.1555555555556","21","-22",
"1","8","11","-4.3","0.0026","41.8","113.788888888889","40.6388888888889","23","-8",
"1","8","12","-3.3","0.0025","22.0611111111111","97.5333333333333","37.1555555555556","23","7",
"1","8","13","0.4","0.0027","38.3166666666667","97.5333333333333","42.9611111111111","21","22",
"1","8","14","-1.8","0.0025","22.0611111111111","61.5388888888889","38.3166666666667","15","36",
"1","8","15","-1.2","0.0023","25.5444444444444","30.1888888888889","38.3166666666667","8","48",
"1","8","16","-2","0.0022","2.32222222222222","2.32222222222222","39.4777777777778","0","59",
"1","8","17","-2.8","0.002","0","0","39.4777777777778","-10","69",
"1","8","18","-3.5","0.002","0","0","38.3166666666667","-20","78",
"1","8","19","-3.6","0.0021","0","0","38.3166666666667","-31","88",
"1","8","20","-4.1","0.0021","0","0","39.4777777777778","-42","81",
"1","8","21","-4.5","0.002","0","0","39.4777777777778","-52","68",
"1","8","22","-4.7","0.002","0","0","39.4777777777778","-62","48",
"1","8","23","-5","0.0019","0","0","40.6388888888889","-68","19",
"1","8","24","-4.9","0.002","0","0","38.3166666666667","-68","-18",
"1","9","1","-5.2","0.002","0","0","39.4777777777778","-62","-48",
"1","9","2","-8.8","0.0019","0","0","38.3166666666667","-53","-67",
"1","9","3","-10.3","0.0017","0","0","37.1555555555556","-42","-81",
"1","9","4","-10.6","0.0016","0","0","39.4777777777778","-31","-88",
"1","9","5","-13.2","0.0013","0","0","37.1555555555556","-21","-79",
"1","9","6","-14.4","0.0012","0","0","38.3166666666667","-10","-69",
"1","9","7","-15","0.0011","2.32222222222222","2.32222222222222","38.3166666666667","-1","-59",
"1","9","8","-14.2","0.0012","38.3166666666667","33.6722222222222","38.3166666666667","8","-48",
"1","9","9","-11.6","0.0015","571.266666666667","69.6666666666667","78.9555555555555","15","-36",
"1","9","10","-11.3","0.0015","175.327777777778","130.044444444444","55.7333333333333","21","-23",
"1","9","11","-9.8","0.0018","247.316666666667","149.783333333333","59.2166666666667","24","-8",
"1","9","12","-7.4","0.0019","58.0555555555556","125.4","44.1222222222222","24","7",
"1","9","13","-6.3","0.002","83.6","116.111111111111","48.7666666666667","21","22",
"1","9","14","-7.3","0.002","55.7333333333333","77.7944444444445","44.1222222222222","16","36",
"1","9","15","-7.1","0.0021","38.3166666666667","35.9944444444444","39.4777777777778","8","48",
"1","9","16","-7","0.002","2.32222222222222","5.80555555555556","37.1555555555556","0","59",
"1","9","17","-8.2","0.002","0","0","34.8333333333333","-10","69",
"1","9","18","-9.5","0.0018","0","0","34.8333333333333","-20","78",
"1","9","19","-9.4","0.0018","0","0","32.5111111111111","-31","88",
"1","9","20","-10.5","0.0017","0","0","31.35","-42","81",
"1","9","21","-9.8","0.0018","0","0","29.0277777777778","-52","68",
"1","9","22","-9.2","0.0019","0","0","27.8666666666667","-61","48",
"1","9","23","-11","0.0016","0","0","26.7055555555556","-67","19",
"1","9","24","-10.2","0.0017","0","0","24.3833333333333","-68","-18",
"1","10","1","-9.5","0.0018","0","0","24.3833333333333","-62","-47",
"1","10","2","-9.9","0.0017","0","0","22.0611111111111","-52","-67",
"1","10","3","-9","0.0019","0","0","20.9","-42","-81",
"1","10","4","-9.3","0.0018","0","0","19.7388888888889","-31","-89",
"1","10","5","-9.5","0.0018","0","0","18.5777777777778","-21","-79",
"1","10","6","-9.3","0.0018","0","0","16.2555555555556","-10","-69",
"1","10","7","-8.4","0.002","2.32222222222222","2.32222222222222","15.0944444444444","0","-59",
"1","10","8","-5.8","0.002","25.5444444444444","30.1888888888889","37.1555555555556","8","-48",
"1","10","9","-5.7","0.0021","25.5444444444444","61.5388888888889","37.1555555555556","16","-36",
"1","10","10","-4.9","0.002","44.1222222222222","99.8555555555555","44.1222222222222","21","-23",
"1","10","11","-4.7","0.0019","25.5444444444444","97.5333333333333","39.4777777777778","24","-8",
"1","10","12","-5.5","0.0017","16.2555555555556","85.9222222222222","38.3166666666667","24","7",
"1","10","13","-5.2","0.0017","125.4","127.722222222222","15.0944444444444","21","22",
"1","10","14","-5.1","0.0017","166.038888888889","94.05","56.8944444444444","16","36",
"1","10","15","-5.6","0.0018","69.6666666666667","41.8","46.4444444444444","9","48",
"1","10","16","-5.9","0.0017","2.32222222222222","5.80555555555556","47.6055555555556","0","59",
"1","10","17","-6.3","0.0018","0","0","48.7666666666667","-10","69",
"1","10","18","-7.9","0.0019","0","0","47.6055555555556","-20","78",
"1","10","19","-9.8","0.0018","0","0","45.2833333333333","-31","88",
"1","10","20","-11.1","0.0016","0","0","47.6055555555556","-42","81",
"1","10","21","-12.3","0.0014","0","0","46.4444444444444","-52","68",
"1","10","22","-13.6","0.0013","0","0","46.4444444444444","-61","48",
"1","10","23","-13.7","0.0013","0","0","48.7666666666667","-67","19",
"1","10","24","-14.4","0.0012","0","0","48.7666666666667","-67","-18",
"1","11","1","-14.9","0.0012","0","0","47.6055555555556","-62","-47",
"1","11","2","-14.4","0.0012","0","0","48.7666666666667","-52","-67",
"1","11","3","-12.6","0.0014","0","0","49.9277777777778","-42","-80",
"1","11","4","-13.7","0.0013","0","0","48.7666666666667","-31","-89",
"1","11","5","-12.8","0.0014","0","0","49.9277777777778","-21","-79",
"1","11","6","-13.5","0.0013","0","0","52.25","-10","-69",
"1","11","7","-13.4","0.0013","2.32222222222222","5.80555555555556","53.4111111111111","0","-59",
"1","11","8","-12","0.0015","127.722222222222","44.1222222222222","52.25","8","-48",
"1","11","9","-9.7","0.0018","688.538888888889","55.7333333333333","89.4055555555555","16","-36",
"1","11","10","-10.2","0.0017","798.844444444444","61.5388888888889","90.5666666666666","21","-23",
"1","11","11","-5.8","0.0019","840.644444444444","61.5388888888889","95.2111111111111","24","-8",
"1","11","12","-4.8","0.002","848.772222222222","58.0555555555556","96.3722222222222","24","7",
"1","11","13","-4.6","0.0021","804.65","61.5388888888889","95.2111111111111","21","22",
"1","11","14","-2.7","0.002","690.861111111111","58.0555555555556","97.5333333333333","16","36",
"1","11","15","-2.1","0.002","347.172222222222","49.9277777777778","81.2777777777778","9","48",
"1","11","16","-3.8","0.002","11.6111111111111","8.12777777777778","76.6333333333333","0","59",
"1","11","17","-6.2","0.0019","0","0","71.9888888888889","-10","69",
"1","11","18","-8.4","0.0019","0","0","65.0222222222222","-20","78",
"1","11","19","-10.4","0.0017","0","0","61.5388888888889","-31","88",
"1","11","20","-10.6","0.0016","0","0","58.0555555555556","-41","81",
"1","11","21","-11.6","0.0015","0","0","54.5722222222222","-52","67",
"1","11","22","-13","0.0013","0","0","51.0888888888889","-61","48",
"1","11","23","-15","0.0011","0","0","48.7666666666667","-67","19",
"1","11","24","-15.6","0.0011","0","0","46.4444444444444","-67","-17",
"1","12","1","-14.5","0.0012","0","0","42.9611111111111","-61","-47",
"1","12","2","-16.6","0.001","0","0","40.6388888888889","-52","-66",
"1","12","3","-16.5","0.001","0","0","38.3166666666667","-42","-80",
"1","12","4","-16","0.001","0","0","33.6722222222222","-31","-89",
"1","12","5","-17.7","0.0009","0","0","30.1888888888889","-21","-79",
"1","12","6","-16.9","0.001","0","0","27.8666666666667","-10","-69",
"1","12","7","-18.4","0.0008","2.32222222222222","2.32222222222222","25.5444444444444","0","-59",
"1","12","8","-17.4","0.0009","16.2555555555556","27.8666666666667","23.2222222222222","8","-49",
"1","12","9","-15.9","0.001","22.0611111111111","55.7333333333333","23.2222222222222","16","-36",
"1","12","10","-14.2","0.0012","16.2555555555556","77.7944444444445","22.0611111111111","21","-23",
"1","12","11","-11.9","0.0015","19.7388888888889","88.2444444444444","23.2222222222222","24","-8",
"1","12","12","-10.3","0.0017","16.2555555555556","88.2444444444444","23.2222222222222","24","7",
"1","12","13","-8.3","0.002","16.2555555555556","77.7944444444445","23.2222222222222","21","22",
"1","12","14","-6.2","0.0023","19.7388888888889","55.7333333333333","24.3833333333333","16","36",
"1","12","15","-6.4","0.0023","19.7388888888889","30.1888888888889","23.2222222222222","9","48",
"1","12","16","-6.4","0.0023","2.32222222222222","5.80555555555556","26.7055555555556","0","59",
"1","12","17","-7","0.0022","0","0","26.7055555555556","-9","69",
"1","12","18","-8","0.002","0","0","27.8666666666667","-20","78",
"1","12","19","-7.9","0.0021","0","0","27.8666666666667","-30","88",
"1","12","20","-8.7","0.0019","0","0","27.8666666666667","-41","81",
"1","12","21","-10","0.0017","0","0","30.1888888888889","-52","67",
"1","12","22","-8.2","0.002","0","0","29.0277777777778","-61","48",
"1","12","23","-10","0.0017","0","0","30.1888888888889","-67","19",
"1","12","24","-8.3","0.002","0","0","32.5111111111111","-67","-17",
"1","13","1","-7.5","0.0021","0","0","32.5111111111111","-61","-46",
"1","13","2","-8.3","0.002","0","0","34.8333333333333","-52","-66",
"1","13","3","-7.4","0.0021","0","0","35.9944444444444","-42","-80",
"1","13","4","-6.8","0.0022","0","0","35.9944444444444","-31","-89",
"1","13","5","-6.8","0.0022","0","0","38.3166666666667","-21","-79",
"1","13","6","-7.4","0.0021","0","0","38.3166666666667","-10","-70",
"1","13","7","-5.2","0.0025","2.32222222222222","5.80555555555556","39.4777777777778","0","-60",
"1","13","8","-4.9","0.0025","41.8","35.9944444444444","40.6388888888889","8","-49",
"1","13","9","-3.4","0.0024","38.3166666666667","69.6666666666667","41.8","16","-37",
"1","13","10","-2.6","0.0023","191.583333333333","133.527777777778","59.2166666666667","21","-23",
"1","13","11","-1.2","0.0023","712.922222222222","88.2444444444444","88.2444444444444","24","-8",
"1","13","12","-0.8","0.0024","496.955555555556","127.722222222222","78.9555555555555","24","7",
"1","13","13","-2.3","0.0023","188.1","135.85","60.3777777777778","22","22",
"1","13","14","-3.2","0.0022","35.9944444444444","71.9888888888889","42.9611111111111","16","36",
"1","13","15","-3.9","0.0021","38.3166666666667","38.3166666666667","42.9611111111111","9","48",
"1","13","16","-4.3","0.0021","2.32222222222222","5.80555555555556","38.3166666666667","0","59",
"1","13","17","-4.7","0.002","0","0","35.9944444444444","-9","69",
"1","13","18","-4.9","0.002","0","0","32.5111111111111","-20","78",
"1","13","19","-6.2","0.002","0","0","30.1888888888889","-30","88",
"1","13","20","-7","0.002","0","0","26.7055555555556","-41","81",
"1","13","21","-6.8","0.0021","0","0","24.3833333333333","-52","67",
"1","13","22","-6.8","0.0021","0","0","22.0611111111111","-61","48",
"1","13","23","-7.1","0.0021","0","0","20.9","-67","20",
"1","13","24","-7.1","0.0021","0","0","17.4166666666667","-67","-17",
"1","14","1","-7.4","0.0021","0","0","13.9333333333333","-61","-46",
"1","14","2","-7.2","0.0022","0","0","13.9333333333333","-52","-66",
"1","14","3","-7.8","0.0021","0","0","15.0944444444444","-42","-80",
"1","14","4","-7.4","0.0021","0","0","13.9333333333333","-31","-89",
"1","14","5","-7.3","0.0021","0","0","13.9333333333333","-20","-79",
"1","14","6","-7.2","0.0021","0","0","13.9333333333333","-10","-70",
"1","14","7","-7","0.002","2.32222222222222","2.32222222222222","15.0944444444444","0","-60",
"1","14","8","-6.9","0.002","13.9333333333333","25.5444444444444","16.2555555555556","9","-49",
"1","14","9","-6.7","0.0019","16.2555555555556","55.7333333333333","24.3833333333333","16","-37",
"1","14","10","-6.9","0.0019","19.7388888888889","75.4722222222222","24.3833333333333","21","-23",
"1","14","11","-7.3","0.0017","16.2555555555556","88.2444444444444","25.5444444444444","24","-8",
"1","14","12","-7.2","0.0015","19.7388888888889","88.2444444444444","25.5444444444444","24","7",
"1","14","13","-7.8","0.0015","19.7388888888889","77.7944444444445","25.5444444444444","22","22",
"1","14","14","-8","0.0015","13.9333333333333","52.25","24.3833333333333","17","36",
"1","14","15","-8.6","0.0014","11.6111111111111","25.5444444444444","13.9333333333333","9","48",
"1","14","16","-9.5","0.0013","2.32222222222222","5.80555555555556","16.2555555555556","1","59",
"1","14","17","-9.9","0.0012","0","0","17.4166666666667","-9","69",
"1","14","18","-11.5","0.0012","0","0","18.5777777777778","-19","78",
"1","14","19","-14.2","0.0011","0","0","18.5777777777778","-30","88",
"1","14","20","-14.5","0.0011","0","0","20.9","-41","81",
"1","14","21","-16.7","0.001","0","0","23.2222222222222","-51","67",
"1","14","22","-17.5","0.0009","0","0","23.2222222222222","-61","48",
"1","14","23","-19.1","0.0008","0","0","25.5444444444444","-67","20",
"1","14","24","-19.4","0.0008","0","0","26.7055555555556","-67","-16",
"1","15","1","-19.4","0.0008","0","0","26.7055555555556","-61","-46",
"1","15","2","-20.4","0.0007","0","0","29.0277777777778","-52","-65",
"1","15","3","-20.7","0.0007","0","0","30.1888888888889","-42","-79",
"1","15","4","-21.2","0.0007","0","0","31.35","-31","-90",
"1","15","5","-20.4","0.0007","0","0","31.35","-20","-80",
"1","15","6","-18.7","0.0008","0","0","34.8333333333333","-10","-70",
"1","15","7","-18.7","0.0008","2.32222222222222","5.80555555555556","34.8333333333333","0","-60",
"1","15","8","-18.1","0.0009","38.3166666666667","35.9944444444444","37.1555555555556","9","-49",
"1","15","9","-13.9","0.0012","441.222222222222","85.9222222222222","69.6666666666667","16","-37",
"1","15","10","-10.9","0.0013","715.244444444444","75.4722222222222","82.4388888888889","21","-23",
"1","15","11","-8.8","0.0014","83.6","138.172222222222","48.7666666666667","24","-9",
"1","15","12","-11.7","0.0015","55.7333333333333","127.722222222222","42.9611111111111","25","7",
"1","15","13","-10","0.0016","33.6722222222222","94.05","38.3166666666667","22","22",
"1","15","14","-6.7","0.0017","30.1888888888889","71.9888888888889","41.8","17","36",
"1","15","15","-5.7","0.0019","33.6722222222222","38.3166666666667","40.6388888888889","10","48",
"1","15","16","-6.2","0.002","11.6111111111111","8.12777777777778","34.8333333333333","1","59",
