"月","日","時","外気温[℃]","外気絶対湿度 [kg/kgDA]","法線面直達日射量 [W/m2]","水平面天空日射量 [W/m2]","水平面夜間放射量 [W/m2]","太陽高度角[度]","太陽方位角[度]",
"1","1","1","19.1","0.0113","0","0","22.0611111111111","-83","-65",
"1","1","2","19.7","0.0109","0","0","23.2222222222222","-70","-86",
"1","1","3","19.9","0.0109","0","0","20.9","-56","-87",
"1","1","4","20.3","0.0112","0","0","17.4166666666667","-43","-82",
"1","1","5","19.4","0.0121","0","0","18.5777777777778","-30","-77",
"1","1","6","20.9","0.011","0","0","18.5777777777778","-17","-72",
"1","1","7","21.3","0.0109","0","0","15.0944444444444","-4","-66",
"1","1","8","20","0.012","2.32222222222222","13.9333333333333","13.9333333333333","8","-60",
"1","1","9","19.7","0.0128","13.9333333333333","58.0555555555556","11.6111111111111","19","-51",
"1","1","10","20.2","0.0132","44.1222222222222","138.172222222222","11.6111111111111","29","-40",
"1","1","11","21.2","0.0138","58.0555555555556","193.905555555556","31.35","36","-26",
"1","1","12","20.6","0.0138","2.32222222222222","119.594444444444","11.6111111111111","40","-10",
"1","1","13","18.8","0.0128","13.9333333333333","111.466666666667","12.7722222222222","40","8",
"1","1","14","19.2","0.0122","19.7388888888889","135.85","27.8666666666667","36","25",
"1","1","15","19.8","0.0101","13.9333333333333","102.177777777778","31.35","29","39",
"1","1","16","19.6","0.0115","11.6111111111111","63.8611111111111","30.1888888888889","20","50",
"1","1","17","19.7","0.0115","19.7388888888889","30.1888888888889","31.35","9","59",
"1","1","18","19.2","0.0115","0","0","23.2222222222222","-3","66",
"1","1","19","18.9","0.0116","0","0","12.7722222222222","-16","72",
"1","1","20","18.6","0.0118","0","0","13.9333333333333","-29","77",
"1","1","21","18.4","0.0114","0","0","15.0944444444444","-42","82",
"1","1","22","18.4","0.0111","0","0","18.5777777777778","-55","87",
"1","1","23","18.5","0.0109","0","0","18.5777777777778","-69","86",
"1","1","24","18.7","0.0102","0","0","19.7388888888889","-82","68",
"1","2","1","18.4","0.0104","0","0","20.9","-83","-64",
"1","2","2","18.2","0.0105","0","0","23.2222222222222","-70","-85",
"1","2","3","18.3","0.0102","0","0","25.5444444444444","-56","-87",
"1","2","4","18.5","0.0098","0","0","26.7055555555556","-43","-82",
"1","2","5","18.4","0.0097","0","0","29.0277777777778","-30","-77",
"1","2","6","18.5","0.0095","0","0","30.1888888888889","-17","-72",
"1","2","7","18.2","0.0097","0","0","31.35","-4","-66",
"1","2","8","18.2","0.0096","8.12777777777778","22.0611111111111","33.6722222222222","8","-60",
"1","2","9","18.5","0.0094","33.6722222222222","80.1166666666666","32.5111111111111","19","-51",
"1","2","10","18.6","0.0093","33.6722222222222","127.722222222222","33.6722222222222","28","-40",
"1","2","11","19","0.0091","33.6722222222222","163.716666666667","32.5111111111111","36","-27",
"1","2","12","19.1","0.0088","38.3166666666667","205.516666666667","33.6722222222222","40","-10",
"1","2","13","19.3","0.0091","141.655555555556","263.572222222222","42.9611111111111","40","8",
"1","2","14","19.5","0.0091","71.9888888888889","211.322222222222","35.9944444444444","37","25",
"1","2","15","19.2","0.009","77.7944444444445","166.038888888889","33.6722222222222","29","39",
"1","2","16","19.1","0.0089","91.7277777777778","113.788888888889","39.4777777777778","20","50",
"1","2","17","18.7","0.0082","107.983333333333","47.6055555555556","45.2833333333333","9","59",
"1","2","18","18.5","0.009","2.32222222222222","2.32222222222222","40.6388888888889","-3","66",
"1","2","19","18.3","0.0087","0","0","42.9611111111111","-16","72",
"1","2","20","18.1","0.0085","0","0","41.8","-29","77",
"1","2","21","18","0.0085","0","0","40.6388888888889","-42","82",
"1","2","22","17.6","0.0089","0","0","38.3166666666667","-55","87",
"1","2","23","17.5","0.009","0","0","38.3166666666667","-69","86",
"1","2","24","17.7","0.0085","0","0","39.4777777777778","-82","68",
"1","3","1","17.1","0.0084","0","0","38.3166666666667","-83","-63",
"1","3","2","16.8","0.0084","0","0","37.1555555555556","-70","-85",
"1","3","3","16.9","0.0083","0","0","37.1555555555556","-57","-88",
"1","3","4","16.7","0.0083","0","0","37.1555555555556","-43","-82",
"1","3","5","16.7","0.0082","0","0","37.1555555555556","-30","-77",
"1","3","6","16.8","0.0082","0","0","34.8333333333333","-17","-72",
"1","3","7","17","0.0082","0","0","35.9944444444444","-4","-67",
"1","3","8","17.2","0.0082","19.7388888888889","25.5444444444444","33.6722222222222","8","-60",
"1","3","9","17.7","0.0087","38.3166666666667","83.6","33.6722222222222","19","-51",
"1","3","10","18.8","0.0089","63.8611111111111","155.588888888889","34.8333333333333","28","-41",
"1","3","11","19.7","0.0089","94.05","219.45","33.6722222222222","36","-27",
"1","3","12","20","0.0089","107.983333333333","251.961111111111","35.9944444444444","40","-10",
"1","3","13","20.2","0.0088","63.8611111111111","225.255555555556","33.6722222222222","41","8",
"1","3","14","20.9","0.009","199.711111111111","243.833333333333","46.4444444444444","37","25",
"1","3","15","20.3","0.0093","41.8","147.461111111111","34.8333333333333","29","39",
"1","3","16","20","0.0092","38.3166666666667","91.7277777777778","38.3166666666667","20","50",
"1","3","17","19.7","0.0094","8.12777777777778","22.0611111111111","33.6722222222222","9","59",
"1","3","18","19.6","0.0094","0","0","33.6722222222222","-3","66",
"1","3","19","19.6","0.0095","0","0","33.6722222222222","-16","72",
"1","3","20","19.4","0.0093","0","0","32.5111111111111","-28","77",
"1","3","21","19.4","0.0093","0","0","32.5111111111111","-42","82",
"1","3","22","19","0.0099","0","0","30.1888888888889","-55","87",
"1","3","23","18.9","0.0098","0","0","29.0277777777778","-69","86",
"1","3","24","18.7","0.0096","0","0","27.8666666666667","-82","68",
"1","4","1","18.7","0.0094","0","0","27.8666666666667","-83","-62",
"1","4","2","18.5","0.0094","0","0","26.7055555555556","-70","-85",
"1","4","3","17.9","0.0098","0","0","26.7055555555556","-57","-88",
"1","4","4","17.7","0.0101","0","0","25.5444444444444","-43","-83",
"1","4","5","17.4","0.0109","0","0","24.3833333333333","-30","-78",
"1","4","6","17","0.0112","0","0","22.0611111111111","-17","-72",
"1","4","7","16.5","0.0109","0","0","22.0611111111111","-4","-67",
"1","4","8","16.7","0.0106","11.6111111111111","22.0611111111111","19.7388888888889","8","-60",
"1","4","9","17","0.0104","16.2555555555556","58.0555555555556","22.0611111111111","19","-51",
"1","4","10","17.1","0.0102","5.80555555555556","77.7944444444445","22.0611111111111","28","-41",
"1","4","11","16.6","0.0107","8.12777777777778","107.983333333333","22.0611111111111","36","-27",
"1","4","12","17","0.0108","11.6111111111111","135.85","12.7722222222222","40","-10",
"1","4","13","16.8","0.0104","19.7388888888889","161.394444444444","20.9","41","8",
"1","4","14","17.3","0.0105","38.3166666666667","177.65","20.9","37","25",
"1","4","15","18","0.0099","16.2555555555556","107.983333333333","22.0611111111111","30","39",
"1","4","16","17.8","0.0096","5.80555555555556","41.8","23.2222222222222","20","50",
"1","4","17","17.6","0.0093","5.80555555555556","16.2555555555556","22.0611111111111","9","59",
"1","4","18","17.5","0.0092","0","0","24.3833333333333","-3","66",
"1","4","19","17.5","0.0091","0","0","24.3833333333333","-15","72",
"1","4","20","17.5","0.0086","0","0","26.7055555555556","-28","77",
"1","4","21","17.6","0.0084","0","0","30.1888888888889","-42","82",
"1","4","22","17.9","0.0089","0","0","29.0277777777778","-55","87",
"1","4","23","18.4","0.0092","0","0","32.5111111111111","-68","86",
"1","4","24","18.6","0.0091","0","0","33.6722222222222","-82","68",
"1","5","1","18.8","0.0102","0","0","31.35","-83","-60",
"1","5","2","18.8","0.0101","0","0","34.8333333333333","-70","-84",
"1","5","3","18.8","0.0102","0","0","34.8333333333333","-57","-88",
"1","5","4","19","0.0104","0","0","35.9944444444444","-43","-83",
"1","5","5","19.2","0.0106","0","0","37.1555555555556","-30","-78",
"1","5","6","19.3","0.011","0","0","37.1555555555556","-17","-73",
"1","5","7","19.5","0.0111","0","0","38.3166666666667","-4","-67",
"1","5","8","19.9","0.0108","41.8","30.1888888888889","40.6388888888889","8","-60",
"1","5","9","20.7","0.0114","69.6666666666667","99.8555555555555","39.4777777777778","19","-52",
"1","5","10","20.8","0.0118","19.7388888888889","105.661111111111","32.5111111111111","29","-41",
"1","5","11","20.1","0.0129","2.32222222222222","107.983333333333","30.1888888888889","36","-27",
"1","5","12","19.8","0.0135","2.32222222222222","119.594444444444","12.7722222222222","40","-10",
"1","5","13","20.3","0.0139","69.6666666666667","233.383333333333","40.6388888888889","41","8",
"1","5","14","22.6","0.0147","152.105555555556","241.511111111111","42.9611111111111","37","25",
"1","5","15","23.2","0.0139","527.144444444444","152.105555555556","56.8944444444444","30","39",
"1","5","16","23.3","0.0139","113.788888888889","119.594444444444","40.6388888888889","20","50",
"1","5","17","22.6","0.0134","49.9277777777778","41.8","31.35","9","59",
"1","5","18","21.9","0.0139","2.32222222222222","2.32222222222222","26.7055555555556","-3","66",
"1","5","19","21.5","0.0141","0","0","24.3833333333333","-15","72",
"1","5","20","21.6","0.0141","0","0","23.2222222222222","-28","77",
"1","5","21","22","0.0145","0","0","19.7388888888889","-41","82",
"1","5","22","22.3","0.0149","0","0","18.5777777777778","-55","87",
"1","5","23","22.5","0.0152","0","0","17.4166666666667","-68","86",
"1","5","24","22.6","0.0155","0","0","15.0944444444444","-81","67",
"1","6","1","22.7","0.0153","0","0","12.7722222222222","-83","-59",
"1","6","2","22.7","0.0147","0","0","12.7722222222222","-70","-84",
"1","6","3","22.8","0.0148","0","0","12.7722222222222","-57","-88",
"1","6","4","22.9","0.015","0","0","10.45","-43","-83",
"1","6","5","22.6","0.0153","0","0","11.6111111111111","-30","-78",
"1","6","6","20","0.0141","0","0","10.45","-17","-73",
"1","6","7","20.2","0.014","0","0","11.6111111111111","-4","-67",
"1","6","8","21.2","0.0136","2.32222222222222","8.12777777777778","15.0944444444444","8","-60",
"1","6","9","21.1","0.0134","0","22.0611111111111","19.7388888888889","19","-52",
"1","6","10","20.1","0.0127","2.32222222222222","41.8","11.6111111111111","29","-41",
"1","6","11","20","0.0123","8.12777777777778","61.5388888888889","13.9333333333333","36","-27",
"1","6","12","20.7","0.0126","8.12777777777778","121.916666666667","11.6111111111111","41","-11",
"1","6","13","20.9","0.013","8.12777777777778","149.783333333333","18.5777777777778","41","8",
"1","6","14","20.3","0.0119","5.80555555555556","111.466666666667","20.9","37","25",
"1","6","15","20.3","0.0122","8.12777777777778","66.1833333333333","20.9","30","39",
"1","6","16","20.6","0.0127","2.32222222222222","44.1222222222222","19.7388888888889","20","50",
"1","6","17","20.4","0.0122","2.32222222222222","16.2555555555556","20.9","9","59",
"1","6","18","20","0.0118","0","0","18.5777777777778","-3","66",
"1","6","19","20","0.0115","0","0","16.2555555555556","-15","72",
"1","6","20","19.7","0.0113","0","0","15.0944444444444","-28","77",
"1","6","21","18.7","0.011","0","0","13.9333333333333","-41","82",
"1","6","22","18.8","0.0112","0","0","12.7722222222222","-55","87",
"1","6","23","17.8","0.011","0","0","11.6111111111111","-68","86",
"1","6","24","17.7","0.0112","0","0","11.6111111111111","-81","67",
"1","7","1","17.3","0.0111","0","0","11.6111111111111","-83","-58",
"1","7","2","17.1","0.0113","0","0","13.9333333333333","-70","-84",
"1","7","3","16.9","0.0112","0","0","12.7722222222222","-57","-89",
"1","7","4","16.8","0.0114","0","0","11.6111111111111","-43","-83",
"1","7","5","16.8","0.0111","0","0","11.6111111111111","-30","-78",
"1","7","6","17","0.0112","0","0","24.3833333333333","-17","-73",
"1","7","7","17.2","0.0113","0","0","33.6722222222222","-5","-67",
"1","7","8","17.7","0.0112","27.8666666666667","27.8666666666667","47.6055555555556","8","-60",
"1","7","9","18.6","0.0113","301.888888888889","113.788888888889","58.0555555555556","19","-52",
"1","7","10","20","0.0113","152.105555555556","183.455555555556","52.25","29","-41",
"1","7","11","19.8","0.0113","75.4722222222222","207.838888888889","40.6388888888889","36","-27",
"1","7","12","20.2","0.0112","191.583333333333","271.7","45.2833333333333","41","-11",
"1","7","13","19.7","0.0114","35.9944444444444","202.033333333333","33.6722222222222","41","8",
"1","7","14","20","0.0114","19.7388888888889","155.588888888889","32.5111111111111","37","25",
"1","7","15","18.6","0.0112","11.6111111111111","105.661111111111","33.6722222222222","30","39",
"1","7","16","19","0.0107","47.6055555555556","99.8555555555555","38.3166666666667","21","50",
"1","7","17","18.9","0.0105","119.594444444444","52.25","40.6388888888889","10","59",
"1","7","18","18.5","0.0105","2.32222222222222","2.32222222222222","38.3166666666667","-2","66",
"1","7","19","18.4","0.0103","0","0","37.1555555555556","-15","72",
"1","7","20","18.3","0.0101","0","0","37.1555555555556","-28","77",
"1","7","21","18.3","0.0101","0","0","34.8333333333333","-41","82",
"1","7","22","18.3","0.0102","0","0","31.35","-55","88",
"1","7","23","17.9","0.0102","0","0","29.0277777777778","-68","85",
"1","7","24","18.2","0.0103","0","0","27.8666666666667","-81","67",
"1","8","1","19","0.0107","0","0","26.7055555555556","-83","-57",
"1","8","2","19.1","0.0109","0","0","25.5444444444444","-70","-83",
"1","8","3","19.4","0.011","0","0","20.9","-57","-89",
"1","8","4","19.3","0.0111","0","0","20.9","-44","-83",
"1","8","5","18.9","0.0116","0","0","18.5777777777778","-30","-78",
"1","8","6","18.4","0.0121","0","0","15.0944444444444","-17","-73",
"1","8","7","18.6","0.0124","0","0","13.9333333333333","-5","-67",
"1","8","8","18.5","0.0125","16.2555555555556","22.0611111111111","12.7722222222222","8","-60",
"1","8","9","19","0.013","85.9222222222222","102.177777777778","30.1888888888889","19","-52",
"1","8","10","20.3","0.013","16.2555555555556","107.983333333333","29.0277777777778","29","-41",
"1","8","11","20.1","0.0133","8.12777777777778","61.5388888888889","27.8666666666667","36","-28",
"1","8","12","20.3","0.0141","0","52.25","26.7055555555556","41","-11",
"1","8","13","20.8","0.0144","8.12777777777778","41.8","12.7722222222222","41","8",
"1","8","14","21.2","0.0149","8.12777777777778","119.594444444444","11.6111111111111","37","25",
"1","8","15","22.2","0.0148","33.6722222222222","135.85","26.7055555555556","30","39",
"1","8","16","22.2","0.0151","16.2555555555556","71.9888888888889","26.7055555555556","21","50",
"1","8","17","21.9","0.0156","13.9333333333333","27.8666666666667","10.45","10","59",
"1","8","18","21.8","0.0151","2.32222222222222","2.32222222222222","12.7722222222222","-2","66",
"1","8","19","23","0.016","0","0","11.6111111111111","-15","72",
"1","8","20","19.1","0.0131","0","0","11.6111111111111","-28","77",
"1","8","21","18.5","0.0125","0","0","12.7722222222222","-41","82",
"1","8","22","18.3","0.0119","0","0","12.7722222222222","-54","88",
"1","8","23","17.9","0.0115","0","0","15.0944444444444","-68","85",
"1","8","24","17.9","0.0114","0","0","18.5777777777778","-81","66",
"1","9","1","18.3","0.0105","0","0","20.9","-83","-55",
"1","9","2","18.7","0.0093","0","0","25.5444444444444","-70","-83",
"1","9","3","19","0.0101","0","0","26.7055555555556","-57","-89",
"1","9","4","18.9","0.0099","0","0","29.0277777777778","-44","-83",
"1","9","5","18.9","0.0103","0","0","29.0277777777778","-30","-78",
"1","9","6","18.2","0.0103","0","0","33.6722222222222","-17","-73",
"1","9","7","18.3","0.0099","0","0","37.1555555555556","-5","-67",
"1","9","8","18.6","0.0092","22.0611111111111","25.5444444444444","38.3166666666667","8","-61",
"1","9","9","18.8","0.0085","94.05","105.661111111111","42.9611111111111","19","-52",
"1","9","10","18.7","0.0093","44.1222222222222","138.172222222222","39.4777777777778","29","-42",
"1","9","11","18.7","0.0085","27.8666666666667","149.783333333333","37.1555555555556","36","-28",
"1","9","12","18.4","0.0085","16.2555555555556","169.522222222222","34.8333333333333","41","-11",
"1","9","13","18.5","0.0081","13.9333333333333","161.394444444444","35.9944444444444","41","7",
"1","9","14","18.2","0.0076","30.1888888888889","175.327777777778","41.8","37","25",
"1","9","15","18.2","0.0078","61.5388888888889","166.038888888889","45.2833333333333","30","39",
"1","9","16","18.1","0.0071","38.3166666666667","97.5333333333333","38.3166666666667","21","50",
"1","9","17","17.7","0.0071","169.522222222222","58.0555555555556","49.9277777777778","10","59",
"1","9","18","17.4","0.0068","2.32222222222222","2.32222222222222","51.0888888888889","-2","66",
"1","9","19","17.1","0.007","0","0","49.9277777777778","-15","72",
"1","9","20","17.1","0.0067","0","0","49.9277777777778","-28","77",
"1","9","21","17","0.0069","0","0","48.7666666666667","-41","82",
"1","9","22","16.8","0.0062","0","0","51.0888888888889","-54","88",
"1","9","23","16.6","0.0062","0","0","49.9277777777778","-68","85",
"1","9","24","16.4","0.0058","0","0","51.0888888888889","-81","66",
"1","10","1","16.2","0.0055","0","0","49.9277777777778","-83","-54",
"1","10","2","16.1","0.0059","0","0","49.9277777777778","-70","-82",
"1","10","3","16.2","0.0064","0","0","47.6055555555556","-57","-89",
"1","10","4","15.9","0.0056","0","0","48.7666666666667","-44","-84",
"1","10","5","15.8","0.0057","0","0","48.7666666666667","-30","-79",
"1","10","6","15.9","0.0055","0","0","48.7666666666667","-17","-73",
"1","10","7","15.8","0.0055","0","0","48.7666666666667","-5","-68",
"1","10","8","16","0.0057","11.6111111111111","19.7388888888889","46.4444444444444","8","-61",
"1","10","9","16","0.0062","44.1222222222222","88.2444444444444","46.4444444444444","19","-52",
"1","10","10","16.2","0.0055","285.633333333333","183.455555555556","67.3444444444444","29","-42",
"1","10","11","16.8","0.0058","83.6","215.966666666667","48.7666666666667","36","-28",
"1","10","12","16.5","0.0056","75.4722222222222","241.511111111111","46.4444444444444","41","-11",
"1","10","13","16.4","0.0059","38.3166666666667","207.838888888889","40.6388888888889","41","7",
"1","10","14","16.5","0.0054","147.461111111111","247.316666666667","62.7","38","25",
"1","10","15","16.8","0.0061","152.105555555556","197.388888888889","65.0222222222222","30","39",
"1","10","16","16.3","0.0056","25.5444444444444","85.9222222222222","42.9611111111111","21","50",
"1","10","17","15.9","0.0059","33.6722222222222","41.8","40.6388888888889","10","59",
"1","10","18","15.7","0.0057","2.32222222222222","2.32222222222222","41.8","-2","66",
"1","10","19","15.3","0.0055","0","0","42.9611111111111","-15","72",
"1","10","20","15.6","0.0049","0","0","44.1222222222222","-28","78",
"1","10","21","15.4","0.006","0","0","42.9611111111111","-41","83",
"1","10","22","15.6","0.0057","0","0","44.1222222222222","-54","88",
"1","10","23","15.5","0.0059","0","0","44.1222222222222","-68","85",
"1","10","24","15.1","0.0056","0","0","47.6055555555556","-81","65",
"1","11","1","15","0.0057","0","0","46.4444444444444","-83","-53",
"1","11","2","15.1","0.0056","0","0","47.6055555555556","-71","-82",
"1","11","3","14.8","0.0053","0","0","48.7666666666667","-57","-90",
"1","11","4","14.9","0.0054","0","0","48.7666666666667","-44","-84",
"1","11","5","14.6","0.0056","0","0","49.9277777777778","-30","-79",
"1","11","6","14.8","0.0059","0","0","48.7666666666667","-17","-74",
"1","11","7","14.5","0.0062","0","0","49.9277777777778","-5","-68",
"1","11","8","15.2","0.0066","25.5444444444444","27.8666666666667","47.6055555555556","8","-61",
"1","11","9","15.9","0.0065","41.8","85.9222222222222","48.7666666666667","19","-53",
"1","11","10","16.9","0.0064","107.983333333333","175.327777777778","60.3777777777778","29","-42",
"1","11","11","17.4","0.0061","179.972222222222","241.511111111111","70.8277777777778","36","-28",
"1","11","12","18.4","0.0059","535.272222222222","215.966666666667","101.016666666667","41","-11",
"1","11","13","18.7","0.0058","579.394444444444","205.516666666667","103.338888888889","42","7",
"1","11","14","19.2","0.0061","574.75","188.1","101.016666666667","38","25",
"1","11","15","18.7","0.0056","537.594444444444","157.911111111111","103.338888888889","31","39",
"1","11","16","18.4","0.0059","465.605555555556","113.788888888889","101.016666666667","21","50",
"1","11","17","17.9","0.0056","293.761111111111","58.0555555555556","101.016666666667","10","59",
"1","11","18","17.6","0.0059","2.32222222222222","2.32222222222222","99.8555555555555","-2","66",
"1","11","19","17.3","0.006","0","0","101.016666666667","-14","72",
"1","11","20","17.2","0.0062","0","0","97.5333333333333","-27","78",
"1","11","21","16.5","0.0063","0","0","96.3722222222222","-41","83",
"1","11","22","15.7","0.0063","0","0","95.2111111111111","-54","88",
"1","11","23","14.3","0.0067","0","0","92.8888888888889","-68","84",
"1","11","24","13.8","0.0068","0","0","90.5666666666666","-81","65",
"1","12","1","13.8","0.0069","0","0","90.5666666666666","-83","-51",
"1","12","2","13.3","0.0068","0","0","90.5666666666666","-71","-81",
"1","12","3","13.4","0.0068","0","0","90.5666666666666","-57","-90",
"1","12","4","14","0.0066","0","0","94.05","-44","-84",
"1","12","5","13.7","0.0068","0","0","92.8888888888889","-30","-79",
"1","12","6","13.4","0.0069","0","0","90.5666666666666","-17","-74",
"1","12","7","12.7","0.0069","0","0","89.4055555555555","-5","-68",
"1","12","8","13.3","0.0072","271.7","41.8","90.5666666666666","8","-61",
"1","12","9","17.2","0.0077","455.155555555556","99.8555555555555","91.7277777777778","19","-53",
"1","12","10","20","0.0076","424.966666666667","169.522222222222","91.7277777777778","29","-42",
"1","12","11","19.1","0.0079","183.455555555556","241.511111111111","66.1833333333333","37","-28",
"1","12","12","20.4","0.0079","269.377777777778","275.183333333333","76.6333333333333","41","-11",
"1","12","13","20.8","0.0081","535.272222222222","219.45","95.2111111111111","42","7",
"1","12","14","20.3","0.0078","577.072222222222","188.1","95.2111111111111","38","25",
"1","12","15","19.7","0.008","549.205555555556","155.588888888889","95.2111111111111","31","39",
"1","12","16","19.6","0.008","469.088888888889","113.788888888889","94.05","21","51",
"1","12","17","19.2","0.008","319.305555555556","58.0555555555556","91.7277777777778","10","59",
"1","12","18","18.7","0.008","2.32222222222222","5.80555555555556","89.4055555555555","-2","66",
"1","12","19","18.8","0.008","0","0","87.0833333333333","-14","72",
"1","12","20","17.8","0.008","0","0","81.2777777777778","-27","78",
"1","12","21","17.2","0.0083","0","0","77.7944444444445","-41","83",
"1","12","22","16","0.0085","0","0","74.3111111111111","-54","88",
"1","12","23","16.2","0.0084","0","0","69.6666666666667","-67","84",
"1","12","24","14.8","0.0083","0","0","67.3444444444444","-80","64",
"1","13","1","15","0.0084","0","0","63.8611111111111","-83","-50",
"1","13","2","15.5","0.0082","0","0","63.8611111111111","-71","-81",
"1","13","3","15.3","0.0083","0","0","59.2166666666667","-57","-90",
"1","13","4","15.9","0.0083","0","0","56.8944444444444","-44","-84",
"1","13","5","15.5","0.0083","0","0","54.5722222222222","-30","-79",
"1","13","6","15.2","0.0085","0","0","51.0888888888889","-17","-74",
"1","13","7","15.3","0.0085","0","0","48.7666666666667","-5","-68",
"1","13","8","16.4","0.0088","269.377777777778","41.8","46.4444444444444","8","-61",
"1","13","9","19.5","0.0093","205.516666666667","116.111111111111","44.1222222222222","19","-53",
"1","13","10","20.6","0.009","127.722222222222","179.972222222222","44.1222222222222","29","-42",
"1","13","11","21.3","0.0092","191.583333333333","243.833333333333","54.5722222222222","37","-29",
"1","13","12","21.5","0.0097","91.7277777777778","249.638888888889","38.3166666666667","41","-12",
"1","13","13","20.9","0.0092","152.105555555556","275.183333333333","44.1222222222222","42","7",
"1","13","14","20.9","0.0091","63.8611111111111","211.322222222222","34.8333333333333","38","25",
"1","13","15","19.9","0.0093","33.6722222222222","143.977777777778","34.8333333333333","31","39",
"1","13","16","19","0.0097","11.6111111111111","71.9888888888889","35.9944444444444","21","51",
"1","13","17","18.8","0.0094","16.2555555555556","33.6722222222222","34.8333333333333","10","59",
"1","13","18","18.7","0.0096","2.32222222222222","2.32222222222222","27.8666666666667","-2","67",
"1","13","19","17.4","0.0103","0","0","20.9","-14","73",
"1","13","20","16.2","0.0101","0","0","13.9333333333333","-27","78",
"1","13","21","15.7","0.0099","0","0","13.9333333333333","-40","83",
"1","13","22","15","0.0093","0","0","13.9333333333333","-54","89",
"1","13","23","15.4","0.0088","0","0","12.7722222222222","-67","84",
"1","13","24","15","0.0084","0","0","13.9333333333333","-80","64",
"1","14","1","14.4","0.0083","0","0","16.2555555555556","-83","-48",
"1","14","2","14.8","0.0077","0","0","17.4166666666667","-71","-80",
"1","14","3","14.9","0.0072","0","0","20.9","-57","-89",
"1","14","4","14.4","0.0071","0","0","24.3833333333333","-44","-85",
"1","14","5","14.4","0.0071","0","0","26.7055555555556","-30","-79",
"1","14","6","14.3","0.007","0","0","29.0277777777778","-17","-74",
"1","14","7","13.9","0.0068","0","0","32.5111111111111","-5","-68",
"1","14","8","14.2","0.0066","2.32222222222222","11.6111111111111","33.6722222222222","8","-62",
"1","14","9","14.6","0.0059","22.0611111111111","71.9888888888889","39.4777777777778","19","-53",
"1","14","10","15","0.0059","19.7388888888889","102.177777777778","38.3166666666667","29","-42",
"1","14","11","14.4","0.0061","0","83.6","38.3166666666667","37","-29",
"1","14","12","14.1","0.0061","0","94.05","35.9944444444444","41","-12",
"1","14","13","14.4","0.0057","11.6111111111111","133.527777777778","38.3166666666667","42","7",
"1","14","14","14.8","0.0056","19.7388888888889","161.394444444444","40.6388888888889","38","25",
"1","14","15","14.9","0.0056","197.388888888889","205.516666666667","62.7","31","39",
"1","14","16","14.7","0.0056","22.0611111111111","85.9222222222222","39.4777777777778","22","51",
"1","14","17","14.7","0.0058","13.9333333333333","30.1888888888889","39.4777777777778","11","60",
"1","14","18","14.5","0.0056","2.32222222222222","2.32222222222222","35.9944444444444","-1","67",
"1","14","19","14.4","0.0055","0","0","34.8333333333333","-14","73",
"1","14","20","14.3","0.0055","0","0","31.35","-27","78",
"1","14","21","14.2","0.0059","0","0","31.35","-40","83",
"1","14","22","13.7","0.0064","0","0","25.5444444444444","-54","89",
"1","14","23","14.1","0.006","0","0","25.5444444444444","-67","83",
"1","14","24","14.5","0.0064","0","0","24.3833333333333","-80","63",
"1","15","1","14.1","0.0064","0","0","22.0611111111111","-83","-47",
"1","15","2","14.5","0.0058","0","0","18.5777777777778","-71","-80",
"1","15","3","14.1","0.0063","0","0","17.4166666666667","-57","-89",
"1","15","4","13.9","0.0065","0","0","16.2555555555556","-44","-85",
"1","15","5","14","0.0063","0","0","27.8666666666667","-31","-80",
"1","15","6","14.1","0.0061","0","0","39.4777777777778","-17","-74",
"1","15","7","14","0.0058","0","0","52.25","-5","-69",
"1","15","8","14.4","0.0058","88.2444444444444","38.3166666666667","66.1833333333333","8","-62",
"1","15","9","14.2","0.0064","243.833333333333","116.111111111111","75.4722222222222","19","-53",
"1","15","10","15.2","0.0059","102.177777777778","175.327777777778","59.2166666666667","29","-43",
"1","15","11","16.4","0.0055","496.955555555556","202.033333333333","90.5666666666666","37","-29",
"1","15","12","16.6","0.0059","415.677777777778","251.961111111111","80.1166666666666","42","-12",
"1","15","13","17","0.006","229.9","283.311111111111","71.9888888888889","42","7",
"1","15","14","16.1","0.0056","41.8","188.1","47.6055555555556","39","25",
"1","15","15","17.1","0.0065","225.255555555556","207.838888888889","69.6666666666667","31","39",
"1","15","16","16.3","0.0064","179.972222222222","138.172222222222","67.3444444444444","22","51",
"1","15","17","16.1","0.0062","119.594444444444","61.5388888888889","55.7333333333333","11","60",
"1","15","18","15.8","0.0058","11.6111111111111","8.12777777777778","53.4111111111111","-1","67",
"1","15","19","15.7","0.0071","0","0","51.0888888888889","-14","73",
"1","15","20","15.5","0.0073","0","0","49.9277777777778","-27","78",
"1","15","21","15.7","0.0064","0","0","51.0888888888889","-40","83",
"1","15","22","15.9","0.0069","0","0","48.7666666666667","-54","89",
"1","15","23","15.6","0.0071","0","0","47.6055555555556","-67","83",
"1","15","24","16","0.0066","0","0","49.9277777777778","-80","63",
"1","16","1","15.6","0.007","0","0","47.6055555555556","-83","-45",
"1","16","2","15.7","0.0066","0","0","47.6055555555556","-71","-79",
"1","16","3","15.8","0.0066","0","0","45.2833333333333","-57","-89",
"1","16","4","15.8","0.0064","0","0","45.2833333333333","-44","-85",
"1","16","5","15.8","0.0063","0","0","45.2833333333333","-31","-80",
"1","16","6","15.7","0.0063","0","0","45.2833333333333","-17","-75",
